Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
26994,3161,707,34,36,9999,0,110,0,3767,414,5,3,1766,490,1555,0,0,59,72,33,0,0,0,0,3,1440,1584,7921,679,0,95,76,47,22,52,95,9,0,0,9,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
27994,3161,707,34,36,110,0,119,0,3765,448,5,3,1766,490,1555,0,0,19,72,52,0,14,59,0,3,1440,1584,6918,1081,0,36,69,75,38,61,36,19,34,9,32,0,0,11497,812,0,623,68,691,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
28994,3161,707,34,36,9999,0,140,0,3765,527,5,3,1766,490,1555,0,0,55,72,54,0,27,52,0,3,1440,1584,5727,1033,0,23,35,68,42,71,23,19,19,17,50,0,0,11497,812,0,623,68,691,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
29994,3161,707,34,36,9999,0,196,0,3765,737,5,3,1478,490,1555,0,0,69,72,53,0,73,0,0,3,1440,1584,5758,1023,0,26,50,78,38,57,15,19,26,13,50,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
30994,3161,707,34,36,9999,0,151,0,3765,568,4,3,1478,490,1555,0,0,72,72,53,0,69,4,0,3,1440,1584,6101,1041,0,25,52,63,63,57,25,21,21,5,52,0,0,11497,812,0,623,68,691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
31995,3161,707,34,36,9999,0,152,0,3765,572,4,3,1478,490,1555,0,0,71,72,43,0,63,0,0,3,1440,1584,6341,1002,0,28,56,51,57,90,16,28,14,9,53,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
32994,3161,707,34,36,9999,0,179,0,3765,673,4,3,1478,490,1555,0,0,72,72,36,0,0,0,0,3,1440,1584,6347,988,0,33,71,72,27,47,21,19,33,13,54,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
33995,3161,707,34,36,9999,0,173,0,3765,651,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,6337,996,0,31,17,64,80,42,25,31,11,9,53,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34994,3161,707,34,36,9999,0,173,0,3765,651,4,3,1478,490,1555,0,0,72,72,36,0,0,0,0,3,1440,1584,6402,1025,0,25,63,68,23,63,25,25,22,9,54,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35995,3161,707,34,36,9999,0,154,0,3760,579,4,3,1478,490,1555,0,0,72,72,36,0,0,0,0,3,1440,1584,6295,990,0,27,36,75,69,31,23,19,27,5,53,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36995,3161,707,34,36,9999,0,158,0,3761,594,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,6301,1002,0,31,63,42,86,35,25,31,22,0,54,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37995,3161,707,34,36,9999,0,175,0,3760,658,4,3,1478,490,1555,0,0,72,72,34,0,0,0,0,3,1440,1584,6516,1004,0,25,73,38,68,55,19,23,25,9,56,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38995,3161,707,34,36,9999,0,163,0,3760,612,4,3,1478,490,1555,0,0,72,72,34,0,0,0,0,3,1440,1584,6549,1008,0,23,44,64,52,71,23,21,23,0,56,0,0,11497,812,0,623,68,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40017,2893,975,34,36,9999,0,176,0,3760,661,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,6230,1020,0,26,50,44,29,100,22,10,26,0,50,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
40995,2893,975,34,36,9999,0,164,0,3760,616,4,3,1478,490,1353,0,0,71,72,34,0,0,2,0,3,1440,1584,6268,1009,0,33,65,45,73,57,21,31,33,0,53,0,0,11540,1081,0,890,68,959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
41995,2893,975,34,36,9999,0,159,0,3760,597,4,3,1478,490,1555,0,0,72,72,34,0,0,0,0,3,1440,1584,6335,1046,0,37,65,61,45,78,26,19,37,9,53,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
42995,2893,975,34,36,9999,0,82,0,3760,308,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,6354,1001,0,28,51,69,80,51,15,23,28,5,54,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
43995,2893,975,34,36,9999,0,157,0,3761,590,4,3,1478,490,1555,0,0,67,72,38,0,8,7,0,3,1440,1584,6249,995,0,28,52,90,38,52,11,28,26,0,53,0,0,11540,1081,0,890,68,959,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
44996,2893,975,34,36,9999,0,165,0,3761,620,4,3,1478,490,1555,0,0,72,72,36,0,9,0,0,3,1440,1584,6130,978,0,19,54,47,71,57,19,11,19,5,52,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
45996,2893,975,34,36,9999,0,165,0,3761,620,4,3,1478,490,1555,0,0,67,72,38,0,0,0,0,3,1440,1584,6205,1027,0,26,73,54,54,66,23,25,26,17,50,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
46996,2893,975,34,36,9999,0,199,0,3761,748,4,3,1478,490,1555,0,0,71,72,37,0,20,7,0,3,1440,1584,6153,986,0,30,50,59,59,69,27,30,22,5,52,0,0,11540,1081,0,890,68,959,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
47996,2893,975,34,36,9999,0,118,0,3764,444,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,5410,1039,0,27,60,68,56,72,27,19,25,9,47,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
48996,2893,975,34,36,9999,0,108,0,3764,406,4,3,1478,490,1555,0,0,72,72,34,0,0,0,0,3,1440,1584,5517,1038,0,27,64,55,79,56,19,15,27,13,48,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
49996,2893,975,34,36,9999,0,145,0,3765,545,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,5567,1061,0,28,60,64,51,73,28,19,25,17,49,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
50996,2893,975,34,36,9999,0,107,0,3765,402,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,5430,1053,0,26,60,51,47,100,23,26,25,9,48,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
51996,2893,975,34,36,9999,0,173,0,3761,650,4,3,1478,490,1555,0,0,72,72,32,0,0,0,0,3,1440,1584,6129,1009,0,28,56,69,78,51,26,22,28,13,53,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
52997,2893,975,34,36,9999,0,260,0,3761,977,4,3,1478,490,1555,0,0,72,72,32,0,0,0,0,3,1440,1584,6952,1029,0,31,61,69,51,74,31,16,31,17,58,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
53996,2893,975,34,36,9999,0,172,0,3761,646,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,5913,1011,0,27,63,85,36,43,23,27,21,9,52,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
54996,2893,975,34,36,9999,0,175,0,3761,658,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,6589,1015,0,37,64,83,50,56,16,37,31,13,58,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
55996,2893,975,34,36,9999,0,98,0,3761,368,4,3,1478,490,1555,0,0,72,72,32,0,0,0,0,3,1440,1584,7395,1028,0,27,69,77,35,47,23,27,23,9,48,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
56996,2893,975,34,36,9999,0,179,0,3761,673,4,3,1478,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,6179,988,0,34,60,72,68,51,19,14,34,13,53,0,0,11540,1081,0,890,68,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
