"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:41:41.451"	"37.553664608288947591"	"24.892320798689031136"	"1112248320"	"1233301504"	"1407"	"2804133888"	"17305284608"
"08/10/2022 11:41:42.451"	"37.554285171803620358"	"29.706788617849571921"	"1112252416"	"1233305600"	"1407"	"2804686848"	"17305284608"
"08/10/2022 11:41:43.449"	"37.555359242846108714"	"31.317718302285030063"	"1112801280"	"1233854464"	"1407"	"2805235712"	"17305284608"
"08/10/2022 11:41:44.446"	"37.555347298634082165"	"34.483170256778485907"	"1113067520"	"1234120704"	"1407"	"2805510144"	"17305284608"
"08/10/2022 11:41:45.439"	"37.558629186255537036"	"37.751287671254942779"	"1113632768"	"1234685952"	"1407"	"2806059008"	"17305284608"
"08/10/2022 11:41:46.455"	"37.57237725368989345"	"33.823877128456643959"	"1114181632"	"1235234816"	"1407"	"2806611968"	"17305284608"
"08/10/2022 11:41:47.445"	"37.572043095150043257"	"33.147957328160984503"	"1114714112"	"1235767296"	"1407"	"2807160832"	"17305284608"
"08/10/2022 11:41:48.447"	"37.571792476245150283"	"28.07365328813599703"	"1114996736"	"1236049920"	"1407"	"2807435264"	"17305284608"
"08/10/2022 11:41:49.441"	"37.575241443136533803"	"45.569227916234481768"	"1115541504"	"1236594688"	"1407"	"2807984128"	"17305284608"
"08/10/2022 11:41:50.458"	"37.57494307066661321"	"52.247801215827237797"	"1116127232"	"1237180416"	"1407"	"2808537088"	"17305284608"
"08/10/2022 11:41:51.437"	"37.57494307066661321"	"41.479701697385131354"	"1116659712"	"1237712896"	"1407"	"2809085952"	"17305284608"
"08/10/2022 11:41:52.452"	"37.577890799748217887"	"30.809197408083839775"	"1116925952"	"1237979136"	"1407"	"2809360384"	"17305284608"
"08/10/2022 11:41:53.453"	"37.575468173617373679"	"42.152538684415148396"	"1117458432"	"1238511616"	"1407"	"2809909248"	"17305284608"
"08/10/2022 11:41:54.454"	"37.578797791520784699"	"34.328779730970218509"	"1117990912"	"1239044096"	"1407"	"2810458112"	"17305284608"
"08/10/2022 11:41:55.447"	"37.775781852606634459"	"39.323367286240191731"	"1118572544"	"1239625728"	"1407"	"2811039744"	"17306333184"
"08/10/2022 11:41:56.440"	"37.793873934492907551"	"33.065110833747660024"	"1119137792"	"1240190976"	"1407"	"2811588608"	"17306333184"
"08/10/2022 11:41:57.448"	"37.807884565044169278"	"34.073791094107200195"	"1119436800"	"1240489984"	"1407"	"2811863040"	"17306333184"
"08/10/2022 11:41:58.447"	"37.660510497554319898"	"26.606954900247330897"	"1119985664"	"1241038848"	"1407"	"2812411904"	"17306333184"
"08/10/2022 11:41:59.441"	"37.657180879650915983"	"37.712946150438455106"	"1120518144"	"1241571328"	"1407"	"2812964864"	"17306333184"
