Frame, Time (ms)
 1031, 12076.583
 1032, 12087.066
 1033, 12098.513
 1034, 12109.359
 1035, 12121.075
 1036, 12131.907
 1037, 12142.892
 1038, 12154.110
 1039, 12164.753
 1040, 12175.842
 1041, 12187.921
 1042, 12198.888
 1043, 12209.790
 1044, 12220.134
 1045, 12232.153
 1046, 12243.176
 1047, 12254.038
 1048, 12264.719
 1049, 12275.654
 1050, 12286.779
 1051, 12299.047
 1052, 12310.021
 1053, 12320.406
 1054, 12331.979
 1055, 12343.165
 1056, 12353.857
 1057, 12365.224
 1058, 12375.927
 1059, 12388.873
 1060, 12399.304
 1061, 12410.282
 1062, 12421.100
 1063, 12432.254
 1064, 12442.641
 1065, 12454.826
 1066, 12465.407
 1067, 12476.636
 1068, 12487.561
 1069, 12498.677
 1070, 12509.405
 1071, 12520.899
 1072, 12531.956
 1073, 12542.785
 1074, 12553.776
 1075, 12564.822
 1076, 12576.716
 1077, 12587.777
 1078, 12598.662
 1079, 12609.894
 1080, 12620.740
 1081, 12631.325
 1082, 12643.783
 1083, 12654.727
 1084, 12665.291
 1085, 12676.402
 1086, 12687.221
 1087, 12698.435
 1088, 12710.253
 1089, 12721.186
 1090, 12731.955
 1091, 12743.166
 1092, 12754.198
 1093, 12765.180
 1094, 12777.229
 1095, 12788.064
 1096, 12799.179
 1097, 12810.316
 1098, 12821.410
 1099, 12832.221
 1100, 12842.967
 1101, 12854.170
 1102, 12865.305
 1103, 12876.117
 1104, 12888.444
 1105, 12898.876
 1106, 12910.378
 1107, 12921.830
 1108, 12932.586
 1109, 12943.233
 1110, 12954.113
 1111, 12965.482
 1112, 12976.604
 1113, 12987.170
 1114, 12999.434
 1115, 13009.913
 1116, 13020.835
 1117, 13031.707
 1118, 13043.590
 1119, 13054.907
 1120, 13065.922
 1121, 13076.324
 1122, 13087.804
 1123, 13098.198
 1124, 13110.605
 1125, 13121.146
 1126, 13132.089
 1127, 13143.039
 1128, 13154.779
 1129, 13165.490
 1130, 13176.988
 1131, 13187.883
 1132, 13198.535
 1133, 13209.430
 1134, 13221.232
 1135, 13232.245
 1136, 13242.795
 1137, 13253.650
 1138, 13265.760
 1139, 13276.572
 1140, 13287.703
 1141, 13298.570
 1142, 13309.330
 1143, 13321.363
 1144, 13331.913
 1145, 13344.407
 1146, 13353.762
 1147, 13364.900
 1148, 13377.326
 1149, 13387.937
 1150, 13398.627
 1151, 13409.857
 1152, 13421.586
 1153, 13431.920
 1154, 13442.922
 1155, 13454.187
 1156, 13465.601
 1157, 13476.070
 1158, 13487.976
 1159, 13499.135
 1160, 13509.900
 1161, 13521.803
 1162, 13532.808
 1163, 13543.124
 1164, 13554.150
 1165, 13565.105
 1166, 13576.304
 1167, 13588.162
 1168, 13598.820
 1169, 13610.205
 1170, 13621.247
 1171, 13632.279
 1172, 13643.201
 1173, 13654.087
