"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:09:53.883"	"28.107862636150738211"	"1501"	"1790533632"	"16338935808"	"1444646912"	"1304989696"
"08/05/2022 11:09:54.883"	"14.070987619732221674"	"1501"	"1791082496"	"16338935808"	"1445179392"	"1305522176"
"08/05/2022 11:09:55.882"	"35.952017424636068199"	"1501"	"1791631360"	"16338935808"	"1445711872"	"1306054656"
"08/05/2022 11:09:56.881"	"39.110974141350787647"	"1501"	"1792180224"	"16338935808"	"1446244352"	"1306587136"
"08/05/2022 11:09:57.882"	"21.86411167238714981"	"1501"	"1792733184"	"16338935808"	"1446912000"	"1307254784"
"08/05/2022 11:09:58.881"	"18.770157271894287732"	"1501"	"1793101824"	"16338935808"	"1447247872"	"1307590656"
"08/05/2022 11:09:59.878"	"26.626264578412385475"	"1501"	"1793650688"	"16338935808"	"1447780352"	"1308123136"
"08/05/2022 11:10:00.877"	"31.285593619861316483"	"1501"	"1794199552"	"16338935808"	"1448312832"	"1308655616"
"08/05/2022 11:10:01.876"	"18.76343649687541415"	"1501"	"1794748416"	"16338935808"	"1448845312"	"1309188096"
"08/05/2022 11:10:02.875"	"25.042742953673329254"	"1501"	"1795026944"	"16338935808"	"1449111552"	"1309454336"
"08/05/2022 11:10:03.874"	"21.88504742527294411"	"1501"	"1795575808"	"16338935808"	"1449644032"	"1309986816"
"08/05/2022 11:10:04.871"	"32.904072032466352482"	"1501"	"1796124672"	"16338935808"	"1450176512"	"1310519296"
"08/05/2022 11:10:05.887"	"29.242715374876588896"	"1501"	"1796673536"	"16338935808"	"1450708992"	"1311051776"
"08/05/2022 11:10:06.889"	"26.49976974505949201"	"1501"	"1796956160"	"16355516416"	"1450983424"	"1311326208"
"08/05/2022 11:10:07.891"	"26.504500202207509574"	"1503"	"1797509120"	"16355516416"	"1451520000"	"1311862784"
"08/05/2022 11:10:08.878"	"12.671697702357635151"	"1503"	"1798057984"	"16355516416"	"1452052480"	"1312395264"
"08/05/2022 11:10:09.874"	"14.112186185120572546"	"1503"	"1798606848"	"16355516416"	"1452584960"	"1312927744"
"08/05/2022 11:10:10.891"	"33.805957834160707876"	"1503"	"1799028736"	"16355516416"	"1452986368"	"1313329152"
"08/05/2022 11:10:11.871"	"33.487155679324651203"	"1503"	"1799577600"	"16355516416"	"1453518848"	"1313861632"
"08/05/2022 11:10:12.886"	"15.397266726481968036"	"1503"	"1800126464"	"16355516416"	"1454051328"	"1314394112"
"08/05/2022 11:10:13.887"	"34.332328349094908049"	"1503"	"1800675328"	"16355516416"	"1454653440"	"1314996224"
"08/05/2022 11:10:14.886"	"28.1601607767458475"	"1503"	"1801228288"	"16355516416"	"1455185920"	"1315528704"
"08/05/2022 11:10:15.884"	"23.475229388673476194"	"1503"	"1801502720"	"16355516416"	"1455452160"	"1315794944"
"08/05/2022 11:10:16.885"	"24.970629545528549187"	"1503"	"1802051584"	"16355516416"	"1455984640"	"1316327424"
"08/05/2022 11:10:17.884"	"35.977006350673676138"	"1503"	"1802600448"	"16355516416"	"1456517120"	"1316859904"
"08/05/2022 11:10:18.884"	"42.202182139166218633"	"1503"	"1803153408"	"16355516416"	"1457049600"	"1317392384"
"08/05/2022 11:10:19.884"	"17.182326401520501946"	"1503"	"1803427840"	"16355516416"	"1457315840"	"1317658624"
"08/05/2022 11:10:20.886"	"24.957881079889578047"	"1503"	"1803976704"	"16355516416"	"1457848320"	"1318191104"
"08/05/2022 11:10:21.886"	"34.352035664158506734"	"1503"	"1804525568"	"16355516416"	"1458380800"	"1318723584"
"08/05/2022 11:10:22.886"	"21.887252483940507375"	"1503"	"1805074432"	"16355516416"	"1458913280"	"1319256064"
"08/05/2022 11:10:23.887"	"35.902380291598760209"	"1503"	"1805352960"	"16355516416"	"1459179520"	"1319522304"
"08/05/2022 11:10:24.884"	"39.180877184236734934"	"1503"	"1806045184"	"16355516416"	"1459847168"	"1320189952"
"08/05/2022 11:10:25.883"	"34.413991051861756887"	"1503"	"1806594048"	"16355516416"	"1460379648"	"1320722432"
"08/05/2022 11:10:26.882"	"21.882796840514277648"	"1505"	"1807142912"	"16355516416"	"1460912128"	"1321254912"
"08/05/2022 11:10:27.884"	"17.159716702686679923"	"1503"	"1807421440"	"16355516416"	"1461178368"	"1321521152"
"08/05/2022 11:10:28.881"	"29.759541899029169798"	"1503"	"1807970304"	"16355516416"	"1461710848"	"1322053632"
"08/05/2022 11:10:29.880"	"25.031702651408011207"	"1503"	"1808519168"	"16355516416"	"1462312960"	"1322655744"
"08/05/2022 11:10:30.877"	"23.515104548029405862"	"1503"	"1809068032"	"16355516416"	"1462845440"	"1323188224"
"08/05/2022 11:10:31.879"	"15.598105746072620903"	"1503"	"1809620992"	"16355516416"	"1463377920"	"1323720704"
"08/05/2022 11:10:32.877"	"35.980446260656719915"	"1503"	"1809895424"	"16355516416"	"1463644160"	"1323986944"
"08/05/2022 11:10:33.879"	"12.477522990085660126"	"1503"	"1810444288"	"16355516416"	"1464176640"	"1324519424"
"08/05/2022 11:10:34.880"	"23.406851069209977823"	"1503"	"1810993152"	"16355516416"	"1464709120"	"1325051904"
"08/05/2022 11:10:35.878"	"23.489155000762178105"	"1503"	"1811546112"	"16355516416"	"1465241600"	"1325584384"
"08/05/2022 11:10:36.880"	"23.397756570689026034"	"1503"	"1811820544"	"16355516416"	"1465507840"	"1325850624"
"08/05/2022 11:10:37.877"	"21.94649729890035772"	"1503"	"1812369408"	"16355516416"	"1466175488"	"1326518272"
"08/05/2022 11:10:38.875"	"40.676435352503240495"	"1503"	"1812918272"	"16355516416"	"1466707968"	"1327050752"
"08/05/2022 11:10:39.874"	"34.409323299991740441"	"1503"	"1813471232"	"16372097024"	"1467248640"	"1327591424"
"08/05/2022 11:10:40.874"	"31.266949813493894794"	"1503"	"1813749760"	"16372097024"	"1467514880"	"1327857664"
"08/05/2022 11:10:41.889"	"29.259076892509121137"	"1503"	"1814298624"	"16372097024"	"1468047360"	"1328390144"
"08/05/2022 11:10:42.887"	"18.770441010260171311"	"1503"	"1814847488"	"16372097024"	"1468579840"	"1328922624"
"08/05/2022 11:10:43.886"	"10.955374789506558741"	"1503"	"1815396352"	"16372097024"	"1469112320"	"1329455104"
"08/05/2022 11:10:44.883"	"36.047415780196978119"	"1503"	"1815674880"	"16372097024"	"1469378560"	"1329721344"
"08/05/2022 11:10:45.884"	"20.279756305469192057"	"1503"	"1816317952"	"16372097024"	"1469980672"	"1330323456"
"08/05/2022 11:10:46.883"	"14.084274288049325463"	"1503"	"1816866816"	"16372097024"	"1470513152"	"1330855936"
"08/05/2022 11:10:47.883"	"28.119766911377791274"	"1503"	"1817415680"	"16372097024"	"1471045632"	"1331388416"
"08/05/2022 11:10:48.883"	"34.389323153093265262"	"1503"	"1817968640"	"16372097024"	"1471639552"	"1331920896"
"08/05/2022 11:10:49.883"	"20.303915504524685076"	"1503"	"1818243072"	"16372097024"	"1471905792"	"1332187136"
"08/05/2022 11:10:50.882"	"40.667114864153319331"	"1505"	"1818935296"	"16372097024"	"1472573440"	"1332854784"
