FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
12642,1,0,0,4,0.000000,0.000000,0.000000,1.215488,1.215488,0.402500,0.000000,0.000000,0.289800,0.004600,0.000000,0.000000,0.000000,0.000000,5.907989,8.190289,5.921089
12643,1,0,0,4,0.000000,0.000000,0.000000,1.216512,1.216512,0.339700,0.000000,0.000000,0.265800,0.005400,0.000000,0.000000,0.000000,0.000000,5.908889,8.128589,5.922489
12644,1,0,0,4,0.000000,0.000000,0.000000,1.216512,1.216512,0.390300,0.000000,0.000000,0.369100,0.005300,0.000000,0.000000,0.000000,0.000000,5.908188,8.319589,5.924889
12645,1,0,0,4,0.000000,0.000000,0.000000,1.213440,1.213440,0.355700,0.000000,0.000000,0.276600,0.005800,0.000000,0.000000,0.000000,0.000000,5.907788,8.131788,5.923588
12646,1,0,0,4,0.000000,0.000000,0.000000,1.214464,1.214464,0.383500,0.000000,0.000000,0.334200,0.005000,0.000000,0.000000,0.000000,0.000000,5.908389,8.217789,5.924689
12647,1,0,0,4,0.000000,0.000000,0.000000,1.227776,1.227776,0.344700,0.000000,0.000000,0.466900,0.004900,0.000000,0.000000,0.000000,0.000000,5.908288,8.349889,5.930889
12648,1,0,0,4,0.000000,0.000000,0.000000,1.214464,1.214464,0.414200,0.000000,0.000000,0.295900,0.005000,0.000000,0.000000,0.000000,0.000000,5.915789,8.244188,5.955588
12649,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.312400,0.000000,0.000000,0.273500,0.003900,0.000000,0.000000,0.000000,0.000000,5.907188,8.151789,5.919988
12650,1,0,0,4,0.000000,0.000000,0.000000,1.220608,1.220608,0.330600,0.000000,0.000000,0.239700,0.005600,0.000000,0.000000,0.000000,0.000000,5.907689,8.098689,5.922489
12651,1,0,0,4,0.000000,0.000000,0.000000,1.219584,1.219584,0.307300,0.000000,0.000000,0.243000,0.006000,0.000000,0.000000,0.000000,0.000000,5.907588,8.092488,5.921188
12652,1,0,0,4,0.000000,0.000000,0.000000,1.218560,1.218560,0.298800,0.000000,0.000000,0.244600,0.010800,0.000000,0.000000,0.000000,0.000000,5.908189,8.090789,5.921789
12653,1,0,0,4,0.000000,0.000000,0.000000,1.215488,1.215488,0.303300,0.000000,0.000000,0.247900,0.005000,0.000000,0.000000,0.000000,0.000000,5.907588,8.089788,5.922788
12654,1,0,0,4,0.000000,0.000000,0.000000,1.213440,1.213440,0.295400,0.000000,0.000000,0.248500,0.014300,0.000000,0.000000,0.000000,0.000000,5.907088,8.082688,5.920188
12655,1,0,0,4,0.000000,0.000000,0.000000,1.221632,1.221632,0.309400,0.000000,0.000000,0.284900,0.011200,0.000000,0.000000,0.000000,0.000000,5.907588,8.150589,5.921989
12656,1,0,0,4,0.000000,0.000000,0.000000,1.219584,1.219584,0.307700,0.000000,0.000000,0.276100,0.012900,0.000000,0.000000,0.000000,0.000000,5.907688,8.130388,5.921588
12657,1,0,0,4,0.000000,0.000000,0.000000,1.213440,1.213440,0.350100,0.000000,0.000000,0.265200,0.012800,0.000000,0.000000,0.000000,0.000000,5.908788,8.118089,5.926288
12658,1,0,0,4,0.000000,0.000000,0.000000,1.215488,1.215488,0.312600,0.000000,0.000000,0.265100,0.011600,0.000000,0.000000,0.000000,0.000000,5.907689,8.111189,5.922489
12659,1,0,0,4,0.000000,0.000000,0.000000,1.220608,1.220608,0.347500,0.000000,0.000000,0.307800,0.012600,0.000000,0.000000,0.000000,0.000000,5.908789,8.167989,5.923388
12660,1,0,0,4,0.000000,0.000000,0.000000,1.216512,1.216512,0.315600,0.000000,0.000000,0.239700,0.005900,0.000000,0.000000,0.000000,0.000000,5.907189,8.081889,5.920289
12661,1,0,0,4,0.000000,0.000000,0.000000,1.219584,1.219584,0.307500,0.000000,0.000000,0.242700,0.014400,0.000000,0.000000,0.000000,0.000000,5.908689,8.089989,5.924489
12662,1,0,0,4,0.000000,0.000000,0.000000,1.221632,1.221632,0.354900,0.000000,0.000000,0.259400,0.005100,0.000000,0.000000,0.000000,0.000000,5.908389,8.171288,5.923989
12663,1,0,0,4,0.000000,0.000000,0.000000,1.219584,1.219584,0.303000,0.000000,0.000000,0.260100,0.013300,0.000000,0.000000,0.000000,0.000000,5.908889,8.117188,5.922589
12664,1,0,0,4,0.000000,0.000000,0.000000,1.219584,1.219584,0.311400,0.000000,0.000000,0.274700,0.014400,0.000000,0.000000,0.000000,0.000000,5.907288,8.125888,5.920588
12665,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.339400,0.000000,0.000000,0.257900,0.012800,0.000000,0.000000,0.000000,0.000000,5.908589,8.126288,5.924489
12666,1,0,0,4,0.000000,0.000000,0.000000,1.221632,1.221632,0.321100,0.000000,0.000000,0.285300,0.012500,0.000000,0.000000,0.000000,0.000000,5.909089,8.186790,5.925289
12667,1,0,0,4,0.000000,0.000000,0.000000,1.220608,1.220608,0.338800,0.000000,0.000000,0.278800,0.012400,0.000000,0.000000,0.000000,0.000000,5.908188,8.151488,5.923788
12668,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.303300,0.000000,0.000000,0.260600,0.005500,0.000000,0.000000,0.000000,0.000000,5.974589,8.179389,5.987089
12669,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.487100,0.000000,0.000000,0.274200,0.006100,0.000000,0.000000,0.000000,0.000000,5.991989,8.231689,6.010289
12670,1,0,0,4,0.000000,0.000000,0.000000,1.221632,1.221632,0.338300,0.000000,0.000000,0.304000,0.013900,0.000000,0.000000,0.000000,0.000000,5.975389,8.229289,5.995989
12671,1,0,0,4,0.000000,0.000000,0.000000,1.223680,1.223680,0.342200,0.000000,0.000000,0.277400,0.005100,0.000000,0.000000,0.000000,0.000000,5.974989,8.206988,5.989989
12672,1,0,0,4,0.000000,0.000000,0.000000,1.217536,1.217536,0.369200,0.000000,0.000000,0.282000,0.005000,0.000000,0.000000,0.000000,0.000000,5.972488,8.235088,5.988288
12673,1,0,0,4,0.000000,0.000000,0.000000,1.375232,1.375232,0.360100,0.000000,0.000000,0.282800,0.004900,0.000000,0.000000,0.000000,0.000000,5.972789,8.366288,5.989089
12674,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.391700,0.000000,0.000000,0.256700,0.004700,0.000000,0.000000,0.000000,0.000000,5.972689,8.163289,5.990789
12675,1,0,0,4,0.000000,0.000000,0.000000,1.220608,1.220608,0.311200,0.000000,0.000000,0.270300,0.006800,0.000000,0.000000,0.000000,0.000000,5.973088,8.180888,5.989388
12676,1,0,0,4,0.000000,0.000000,0.000000,1.221632,1.221632,0.355500,0.000000,0.000000,0.285400,0.011900,0.000000,0.000000,0.000000,0.000000,5.972888,8.205288,5.989288
12677,1,0,0,4,0.000000,0.000000,0.000000,1.221632,1.221632,0.323000,0.000000,0.000000,0.258300,0.004200,0.000000,0.000000,0.000000,0.000000,5.972589,8.173288,5.988288
12678,1,0,0,4,0.000000,0.000000,0.000000,1.218560,1.218560,0.319900,0.000000,0.000000,0.258300,0.004700,0.000000,0.000000,0.000000,0.000000,5.972489,8.159289,5.987989
12679,1,0,0,4,0.000000,0.000000,0.000000,1.223680,1.223680,0.314800,0.000000,0.000000,0.260400,0.005700,0.000000,0.000000,0.000000,0.000000,5.972789,8.170690,5.988889
12680,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.359900,0.000000,0.000000,0.274100,0.005300,0.000000,0.000000,0.000000,0.000000,6.004889,8.229989,6.020188
12681,1,0,0,4,0.000000,0.000000,0.000000,1.221632,1.221632,0.304700,0.000000,0.000000,0.268600,0.015200,0.000000,0.000000,0.000000,0.000000,6.003889,8.209788,6.013588
12682,1,0,0,4,0.000000,0.000000,0.000000,1.228800,1.228800,0.357200,0.000000,0.000000,0.298100,0.006000,0.000000,0.000000,0.000000,0.000000,6.005289,8.269888,6.020489
12683,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.354000,0.000000,0.000000,0.309100,0.004600,0.000000,0.000000,0.000000,0.000000,6.005088,8.274689,6.018788
12684,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.358600,0.000000,0.000000,0.315600,0.005900,0.000000,0.000000,0.000000,0.000000,6.005189,8.287688,6.019189
12685,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.357100,0.000000,0.000000,0.304900,0.012900,0.000000,0.000000,0.000000,0.000000,6.005088,8.279788,6.021389
12686,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.343000,0.000000,0.000000,0.277600,0.011500,0.000000,0.000000,0.000000,0.000000,6.004589,8.240189,6.018788
12687,1,0,0,4,0.000000,0.000000,0.000000,1.221632,1.221632,0.326900,0.000000,0.000000,0.297500,0.011600,0.000000,0.000000,0.000000,0.000000,6.004689,8.234589,6.018389
12688,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.337000,0.000000,0.000000,0.261000,0.014400,0.000000,0.000000,0.000000,0.000000,6.006389,8.203288,6.024489
12689,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.319600,0.000000,0.000000,0.278600,0.047000,0.000000,0.000000,0.000000,0.000000,6.004689,8.237689,6.019189
12690,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.315000,0.000000,0.000000,0.262400,0.004100,0.000000,0.000000,0.000000,0.000000,6.004488,8.210288,6.019488
12691,1,0,0,4,0.000000,0.000000,0.000000,1.223680,1.223680,0.316100,0.000000,0.000000,0.253100,0.005900,0.000000,0.000000,0.000000,0.000000,6.004989,8.192989,6.019389
12692,1,0,0,4,0.000000,0.000000,0.000000,1.227776,1.227776,0.322400,0.000000,0.000000,0.260200,0.004600,0.000000,0.000000,0.000000,0.000000,6.004589,8.237788,6.018089
12693,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.297900,0.000000,0.000000,0.272100,0.004900,0.000000,0.000000,0.000000,0.000000,6.004088,8.211789,6.017388
12694,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.339000,0.000000,0.000000,0.270800,0.012300,0.000000,0.000000,0.000000,0.000000,6.005389,8.215488,6.021489
12695,1,0,0,4,0.000000,0.000000,0.000000,1.384448,1.384448,0.303800,0.000000,0.000000,0.244700,0.012600,0.000000,0.000000,0.000000,0.000000,6.004489,8.339489,6.017389
12696,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.304700,0.000000,0.000000,0.258800,0.014500,0.000000,0.000000,0.000000,0.000000,6.003988,8.194689,6.016688
12697,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.341000,0.000000,0.000000,0.259500,0.004000,0.000000,0.000000,0.000000,0.000000,6.004689,8.200388,6.020589
12698,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.306700,0.000000,0.000000,0.264500,0.004700,0.000000,0.000000,0.000000,0.000000,6.004789,8.205289,6.020089
12699,1,0,0,4,0.000000,0.000000,0.000000,1.223680,1.223680,0.351300,0.000000,0.000000,0.267800,0.010700,0.000000,0.000000,0.000000,0.000000,6.004988,8.210689,6.021589
12700,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.345800,0.000000,0.000000,0.257000,0.004600,0.000000,0.000000,0.000000,0.000000,6.004889,8.213089,6.020489
12701,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.304600,0.000000,0.000000,0.255200,0.004800,0.000000,0.000000,0.000000,0.000000,6.004488,8.193589,6.018989
12702,1,0,0,4,0.000000,0.000000,0.000000,1.223680,1.223680,0.404200,0.000000,0.000000,0.263300,0.003900,0.000000,0.000000,0.000000,0.000000,6.021788,8.215288,6.040188
12703,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.306900,0.000000,0.000000,0.253400,0.012200,0.000000,0.000000,0.000000,0.000000,6.034888,8.188889,6.050488
12704,1,0,0,4,0.000000,0.000000,0.000000,1.223680,1.223680,0.299100,0.000000,0.000000,0.281700,0.014400,0.000000,0.000000,0.000000,0.000000,6.049389,8.218289,6.064189
12705,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.310800,0.000000,0.000000,0.263100,0.014500,0.000000,0.000000,0.000000,0.000000,6.064288,8.196988,6.078289
12706,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.328600,0.000000,0.000000,0.259200,0.014100,0.000000,0.000000,0.000000,0.000000,6.113189,8.235589,6.127589
12707,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.316500,0.000000,0.000000,0.268500,0.005600,0.000000,0.000000,0.000000,0.000000,6.122589,8.242588,6.136989
12708,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.308300,0.000000,0.000000,0.257700,0.010800,0.000000,0.000000,0.000000,0.000000,6.122689,8.231588,6.137689
12709,1,0,0,4,0.000000,0.000000,0.000000,1.227776,1.227776,0.298500,0.000000,0.000000,0.251000,0.010900,0.000000,0.000000,0.000000,0.000000,6.122688,8.221289,6.131988
12710,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.341400,0.000000,0.000000,0.313600,0.005100,0.000000,0.000000,0.000000,0.000000,6.122589,8.286989,6.137189
12711,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.323400,0.000000,0.000000,0.247000,0.005100,0.000000,0.000000,0.000000,0.000000,6.121889,8.215689,6.136488
12712,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.323100,0.000000,0.000000,0.311500,0.004200,0.000000,0.000000,0.000000,0.000000,6.123589,8.295089,6.138489
12713,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.315800,0.000000,0.000000,0.296200,0.004800,0.000000,0.000000,0.000000,0.000000,6.122389,8.288589,6.136488
12714,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.339600,0.000000,0.000000,0.286700,0.012500,0.000000,0.000000,0.000000,0.000000,6.123189,8.270088,6.138689
12715,1,0,0,4,0.000000,0.000000,0.000000,1.220608,1.220608,0.326700,0.000000,0.000000,0.296700,0.006900,0.000000,0.000000,0.000000,0.000000,6.122389,8.278889,6.136989
12716,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.353800,0.000000,0.000000,0.284000,0.011600,0.000000,0.000000,0.000000,0.000000,6.122889,8.271989,6.139288
12717,1,0,0,4,0.000000,0.000000,0.000000,1.223680,1.223680,0.310500,0.000000,0.000000,0.279000,0.006100,0.000000,0.000000,0.000000,0.000000,6.122389,8.260889,6.137589
12718,1,0,0,4,0.000000,0.000000,0.000000,1.228800,1.228800,0.408500,0.000000,0.000000,0.263000,0.004300,0.000000,0.000000,0.000000,0.000000,6.123289,8.257588,6.140588
12719,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.301300,0.000000,0.000000,0.247300,0.004900,0.000000,0.000000,0.000000,0.000000,6.117788,8.219288,6.131088
12720,1,0,0,4,0.000000,0.000000,0.000000,1.230848,1.230848,0.407700,0.000000,0.000000,0.390200,0.012700,0.000000,0.000000,0.000000,0.000000,6.118488,8.386389,6.134988
12721,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.305300,0.000000,0.000000,0.288600,0.007700,0.000000,0.000000,0.000000,0.000000,6.110388,8.253189,6.123888
12722,1,0,0,4,0.000000,0.000000,0.000000,1.227776,1.227776,0.385900,0.000000,0.000000,0.333300,0.004100,0.000000,0.000000,0.000000,0.000000,6.111188,8.345888,6.128088
12723,1,0,0,4,0.000000,0.000000,0.000000,1.229824,1.229824,0.400300,0.000000,0.000000,0.337500,0.005300,0.000000,0.000000,0.000000,0.000000,6.110388,8.347388,6.125488
12724,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.415800,0.000000,0.000000,0.333700,0.004100,0.000000,0.000000,0.000000,0.000000,6.111088,8.359188,6.128088
12725,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.381300,0.000000,0.000000,0.316100,0.006600,0.000000,0.000000,0.000000,0.000000,6.103988,8.331188,6.118488
12726,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.359900,0.000000,0.000000,0.315200,0.011200,0.000000,0.000000,0.000000,0.000000,6.103689,8.306088,6.118089
12727,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.341500,0.000000,0.000000,0.279700,0.004600,0.000000,0.000000,0.000000,0.000000,6.104989,8.249788,6.121089
12728,1,0,0,4,0.000000,0.000000,0.000000,1.228800,1.228800,0.355300,0.000000,0.000000,0.320800,0.006800,0.000000,0.000000,0.000000,0.000000,6.104089,8.361289,6.119389
12729,1,0,0,4,0.000000,0.000000,0.000000,1.230848,1.230848,0.368400,0.000000,0.000000,0.324800,0.005700,0.000000,0.000000,0.000000,0.000000,6.105889,8.317888,6.119188
12730,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.359500,0.000000,0.000000,0.328900,0.005300,0.000000,0.000000,0.000000,0.000000,6.105289,8.320489,6.119588
12731,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.355800,0.000000,0.000000,0.311000,0.005300,0.000000,0.000000,0.000000,0.000000,6.103588,8.307789,6.118288
12732,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.334400,0.000000,0.000000,0.349600,0.005100,0.000000,0.000000,0.000000,0.000000,6.104089,8.335589,6.118289
12733,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.326100,0.000000,0.000000,0.276900,0.004400,0.000000,0.000000,0.000000,0.000000,6.104489,8.248988,6.117889
12734,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.345300,0.000000,0.000000,0.297500,0.004600,0.000000,0.000000,0.000000,0.000000,6.103989,8.273588,6.114789
12735,1,0,0,4,0.000000,0.000000,0.000000,1.227776,1.227776,0.332100,0.000000,0.000000,0.267600,0.005000,0.000000,0.000000,0.000000,0.000000,6.104289,8.253489,6.119889
12736,1,0,0,4,0.000000,0.000000,0.000000,1.229824,1.229824,0.323300,0.000000,0.000000,0.273700,0.004300,0.000000,0.000000,0.000000,0.000000,6.103388,8.253589,6.117788
12737,1,0,0,4,0.000000,0.000000,0.000000,1.228800,1.228800,0.318900,0.000000,0.000000,0.258800,0.004800,0.000000,0.000000,0.000000,0.000000,6.103588,8.224089,6.116588
12738,1,0,0,4,0.000000,0.000000,0.000000,1.227776,1.227776,0.308500,0.000000,0.000000,0.290300,0.004600,0.000000,0.000000,0.000000,0.000000,6.103488,8.324888,6.117089
12739,1,0,0,4,0.000000,0.000000,0.000000,1.231872,1.231872,0.303400,0.000000,0.000000,0.276500,0.004600,0.000000,0.000000,0.000000,0.000000,6.104388,8.248189,6.117989
12740,1,0,0,4,0.000000,0.000000,0.000000,1.231872,1.231872,0.309100,0.000000,0.000000,0.257700,0.005100,0.000000,0.000000,0.000000,0.000000,6.103989,8.228088,6.118289
12741,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,0.303000,0.000000,0.000000,0.252700,0.005500,0.000000,0.000000,0.000000,0.000000,6.105589,8.212489,6.119288
12742,1,0,0,4,0.000000,0.000000,0.000000,1.229824,1.229824,0.306200,0.000000,0.000000,0.244200,0.004800,0.000000,0.000000,0.000000,0.000000,6.104388,8.209588,6.119588
12743,1,0,0,4,0.000000,0.000000,0.000000,1.224704,1.224704,0.307200,0.000000,0.000000,0.266500,0.006100,0.000000,0.000000,0.000000,0.000000,6.105689,8.222689,6.121989
12744,1,0,0,4,0.000000,0.000000,0.000000,1.232896,1.232896,0.305400,0.000000,0.000000,0.247200,0.004400,0.000000,0.000000,0.000000,0.000000,6.103989,8.220289,6.119689
12745,1,0,0,4,0.000000,0.000000,0.000000,1.228800,1.228800,0.303400,0.000000,0.000000,0.256200,0.006000,0.000000,0.000000,0.000000,0.000000,6.103988,8.298589,6.119288
12746,1,0,0,4,0.000000,0.000000,0.000000,1.230848,1.230848,0.311400,0.000000,0.000000,0.258300,0.006200,0.000000,0.000000,0.000000,0.000000,6.104089,8.225988,6.120289
12747,1,0,0,4,0.000000,0.000000,0.000000,1.229824,1.229824,0.429400,0.000000,0.000000,0.324500,0.005500,0.000000,0.000000,0.000000,0.000000,6.105788,8.362589,6.122288
12748,1,0,0,4,0.000000,0.000000,0.000000,1.373184,1.373184,0.360700,0.000000,0.000000,0.335400,0.004600,0.000000,0.000000,0.000000,0.000000,6.091289,8.481789,6.107789
12749,1,0,0,4,0.000000,0.000000,0.000000,1.233920,1.233920,0.588100,0.000000,0.000000,0.349500,0.005800,0.000000,0.000000,0.000000,0.000000,6.036188,8.500088,6.057088
12750,1,0,0,4,0.000000,0.000000,0.000000,1.231872,1.231872,0.371500,0.000000,0.000000,0.324400,0.004700,0.000000,0.000000,0.000000,0.000000,5.872989,8.278988,5.889188
12751,1,0,0,4,0.000000,0.000000,0.000000,1.232896,1.232896,0.382400,0.000000,0.000000,0.341200,0.006100,0.000000,0.000000,0.000000,0.000000,5.872688,8.323089,5.888689
12752,1,0,0,4,0.000000,0.000000,0.000000,1.229824,1.229824,0.390800,0.000000,0.000000,0.349700,0.005900,0.000000,0.000000,0.000000,0.000000,5.873489,8.320889,5.890289
12753,1,0,0,4,0.000000,0.000000,0.000000,1.222656,1.222656,0.382600,0.000000,0.000000,0.356800,0.005800,0.000000,0.000000,0.000000,0.000000,5.873089,8.328388,5.889288
12754,1,0,0,4,0.000000,0.000000,0.000000,1.228800,1.228800,0.416800,0.000000,0.000000,0.408600,0.005400,0.000000,0.000000,0.000000,0.000000,5.873088,8.416988,5.889688
12755,1,0,0,4,0.000000,0.000000,0.000000,1.383424,1.383424,0.471500,0.000000,0.000000,0.359800,0.006700,0.000000,0.000000,0.000000,0.000000,5.874488,8.502688,5.894989
12756,1,0,0,4,0.000000,0.000000,0.000000,1.227776,1.227776,0.520600,0.000000,0.000000,0.362600,0.006100,0.000000,0.000000,0.000000,0.000000,5.807788,8.281988,5.827388
12757,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.543800,0.000000,0.000000,0.382200,0.005800,0.000000,0.000000,0.000000,0.000000,5.806988,8.319088,5.822988
12758,1,0,0,4,0.000000,0.000000,0.000000,1.231872,1.231872,0.405000,0.000000,0.000000,0.340400,0.005600,0.000000,0.000000,0.000000,0.000000,5.806789,8.273088,5.823489
12759,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.499900,0.000000,0.000000,0.464200,0.009000,0.000000,0.000000,0.000000,0.000000,5.807589,8.408689,5.826289
12760,1,0,0,4,0.000000,0.000000,0.000000,1.381376,1.381376,0.557600,0.000000,0.000000,0.495600,0.008700,0.000000,0.000000,0.000000,0.000000,5.810089,8.593789,5.836089
12761,1,0,0,4,0.000000,0.000000,0.000000,1.384448,1.384448,0.635000,0.000000,0.000000,0.611700,0.010300,0.000000,0.000000,0.000000,0.000000,5.712989,8.692489,5.737689
12762,1,0,0,4,0.000000,0.000000,0.000000,1.223680,1.223680,0.722000,0.000000,0.000000,0.541300,0.008900,0.000000,0.000000,0.000000,0.000000,5.559489,8.368889,5.583789
12763,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.693800,0.000000,0.000000,0.503500,0.010100,0.000000,0.000000,0.000000,0.000000,5.537589,8.346588,5.561288
12764,1,0,0,4,0.000000,0.000000,0.000000,1.229824,1.229824,0.605400,0.000000,0.000000,0.536400,0.009600,0.000000,0.000000,0.000000,0.000000,5.471788,8.421789,5.495688
12765,1,0,0,4,0.000000,0.000000,0.000000,1.229824,1.229824,0.577700,0.000000,0.000000,0.543100,0.011700,0.000000,0.000000,0.000000,0.000000,5.470988,8.289688,5.492989
12766,1,0,0,4,0.000000,0.000000,0.000000,1.229824,1.229824,0.580400,0.000000,0.000000,0.265400,0.009500,0.000000,0.000000,0.000000,0.000000,5.469589,8.986889,5.492289
12767,1,0,0,4,0.000000,0.000000,0.000000,1.226752,1.226752,0.635100,0.000000,0.000000,0.490900,0.010200,0.000000,0.000000,0.000000,0.000000,5.054089,7.854289,5.086489
12768,1,0,0,4,0.000000,0.000000,0.000000,1.225728,1.225728,1.167300,0.000000,0.000000,0.535000,0.012400,0.000000,0.000000,0.000000,0.000000,5.050289,8.357288,5.082689
12769,1,0,0,4,0.000000,0.000000,0.000000,1.228800,1.228800,0.715900,0.000000,0.000000,0.546100,0.010600,0.000000,0.000000,0.000000,0.000000,4.607489,8.062289,4.638288
12770,1,0,0,4,0.000000,0.000000,0.000000,1.381376,1.381376,0.723100,0.000000,0.000000,0.529400,0.010000,0.000000,0.000000,0.000000,0.000000,4.606688,8.030189,4.649289
12771,1,0,0,4,0.000000,0.000000,0.000000,1.368064,1.368064,0.649500,0.000000,0.000000,0.552100,0.019300,0.000000,0.000000,0.000000,0.000000,4.606188,8.056788,4.639789
12772,1,0,0,4,0.000000,0.000000,0.000000,1.377280,1.377280,0.539300,0.000000,0.000000,0.476400,0.007300,0.000000,0.000000,0.000000,0.000000,4.605588,7.965589,4.633389
12773,1,0,0,4,0.000000,0.000000,0.000000,1.382400,1.382400,0.420800,0.000000,0.000000,0.383900,0.007500,0.000000,0.000000,0.000000,0.000000,4.602288,7.812988,4.625988
12774,1,0,0,4,0.000000,0.000000,0.000000,1.369088,1.369088,0.413900,0.000000,0.000000,0.384600,0.006600,0.000000,0.000000,0.000000,0.000000,4.601389,7.741589,4.623188
12775,1,0,0,4,0.000000,0.000000,0.000000,1.385472,1.385472,0.483900,0.000000,0.000000,0.554400,0.008000,0.000000,0.000000,0.000000,0.000000,4.604488,8.101889,4.645689
12776,1,0,0,4,0.000000,0.000000,0.000000,1.383424,1.383424,0.433400,0.000000,0.000000,0.574200,0.008100,0.000000,0.000000,0.000000,0.000000,4.602889,8.040689,4.629989
12777,1,0,0,4,0.000000,0.000000,0.000000,1.366016,1.366016,0.418600,0.000000,0.000000,0.417500,0.009200,0.000000,0.000000,0.000000,0.000000,4.601888,7.795289,4.625089
12778,1,0,0,4,0.000000,0.000000,0.000000,1.378304,1.378304,0.436700,0.000000,0.000000,0.472800,0.007000,0.000000,0.000000,0.000000,0.000000,4.602589,7.917089,4.630589
12779,1,0,0,4,0.000000,0.000000,0.000000,1.370112,1.370112,0.508200,0.000000,0.000000,0.382200,0.006900,0.000000,0.000000,0.000000,0.000000,4.603789,7.758289,4.627389
12780,1,0,0,4,0.000000,0.000000,0.000000,1.370112,1.370112,0.393900,0.000000,0.000000,0.414300,0.007600,0.000000,0.000000,0.000000,0.000000,4.601089,7.773489,4.620889
12781,1,0,0,4,0.000000,0.000000,0.000000,1.366016,1.366016,0.434500,0.000000,0.000000,0.408100,0.010000,0.000000,0.000000,0.000000,0.000000,4.602288,7.773588,4.625189
12782,1,0,0,4,0.000000,0.000000,0.000000,1.371136,1.371136,0.438400,0.000000,0.000000,0.392200,0.005500,0.000000,0.000000,0.000000,0.000000,4.602589,7.760289,4.624989
12783,1,0,0,4,0.000000,0.000000,0.000000,1.367040,1.367040,0.415300,0.000000,0.000000,0.368900,0.004700,0.000000,0.000000,0.000000,0.000000,4.619988,7.708689,4.659089
12784,1,0,0,4,0.000000,0.000000,0.000000,1.368064,1.368064,0.361600,0.000000,0.000000,0.326500,0.006400,0.000000,0.000000,0.000000,0.000000,4.600588,7.677888,4.623488
