Frame, Time (ms)
 1184, 13142.957
 1185, 13153.818
 1186, 13164.752
 1187, 13176.980
 1188, 13187.222
 1189, 13198.617
 1190, 13209.266
 1191, 13220.149
 1192, 13232.105
 1193, 13243.979
 1194, 13254.108
 1195, 13265.182
 1196, 13277.043
 1197, 13287.412
 1198, 13298.319
 1199, 13309.421
 1200, 13320.588
 1201, 13332.519
 1202, 13343.954
 1203, 13354.157
 1204, 13365.543
 1205, 13376.653
 1206, 13387.685
 1207, 13398.582
 1208, 13409.714
 1209, 13420.509
 1210, 13431.512
 1211, 13442.531
 1212, 13454.696
 1213, 13465.662
 1214, 13476.519
 1215, 13487.740
 1216, 13498.163
 1217, 13509.118
 1218, 13521.549
 1219, 13532.058
 1220, 13542.956
 1221, 13553.861
 1222, 13565.064
 1223, 13576.043
 1224, 13587.409
 1225, 13598.187
 1226, 13610.129
 1227, 13621.521
 1228, 13632.122
 1229, 13642.925
 1230, 13654.162
 1231, 13665.034
 1232, 13675.932
 1233, 13687.782
 1234, 13698.622
 1235, 13709.895
 1236, 13722.114
 1237, 13732.051
 1238, 13742.608
 1239, 13755.106
 1240, 13765.390
 1241, 13777.026
 1242, 13787.391
 1243, 13798.380
 1244, 13809.581
 1245, 13821.423
 1246, 13832.353
 1247, 13843.094
 1248, 13853.986
 1249, 13864.845
 1250, 13876.499
 1251, 13886.934
 1252, 13897.919
 1253, 13908.979
 1254, 13921.385
 1255, 13931.595
 1256, 13942.756
 1257, 13953.959
 1258, 13964.764
 1259, 13975.490
 1260, 13986.760
 1261, 13998.491
 1262, 14009.647
 1263, 14020.406
 1264, 14031.592
 1265, 14042.671
 1266, 14053.885
 1267, 14064.775
 1268, 14076.116
 1269, 14087.704
 1270, 14098.116
 1271, 14109.397
 1272, 14120.310
 1273, 14131.110
 1274, 14142.835
 1275, 14153.667
 1276, 14165.150
 1277, 14175.749
 1278, 14187.388
 1279, 14198.001
 1280, 14209.229
 1281, 14220.494
 1282, 14231.601
 1283, 14242.537
 1284, 14253.575
 1285, 14264.450
 1286, 14275.283
 1287, 14287.135
 1288, 14298.303
 1289, 14309.630
 1290, 14320.638
 1291, 14331.152
 1292, 14342.051
 1293, 14353.430
 1294, 14364.998
 1295, 14375.780
 1296, 14386.699
 1297, 14397.869
 1298, 14409.014
 1299, 14419.663
 1300, 14431.946
 1301, 14442.995
 1302, 14453.805
 1303, 14464.903
 1304, 14475.949
 1305, 14486.697
 1306, 14498.458
 1307, 14509.918
 1308, 14520.346
 1309, 14531.432
 1310, 14542.319
 1311, 14554.008
 1312, 14565.319
 1313, 14576.137
 1314, 14587.033
 1315, 14598.128
 1316, 14609.066
 1317, 14619.941
 1318, 14631.298
 1319, 14642.673
 1320, 14653.784
 1321, 14664.742
 1322, 14675.569
 1323, 14686.588
 1324, 14697.820
 1325, 14709.497
 1326, 14720.532
 1327, 14731.281
 1328, 14742.660
 1329, 14753.665
 1330, 14764.708
 1331, 14776.481
 1332, 14787.219
 1333, 14798.662
 1334, 14809.038
 1335, 14819.975
 1336, 14831.602
 1337, 14842.462
 1338, 14854.021
 1339, 14865.141
 1340, 14876.168
 1341, 14887.693
 1342, 14898.075
 1343, 14909.092
 1344, 14920.176
 1345, 14932.099
 1346, 14943.210
 1347, 14953.772
 1348, 14965.072
 1349, 14976.037
 1350, 14987.324
 1351, 14998.071
 1352, 15009.533
 1353, 15020.529
 1354, 15031.727
 1355, 15042.633
 1356, 15054.206
 1357, 15065.246
 1358, 15076.463
 1359, 15087.494
 1360, 15098.589
 1361, 15109.657
 1362, 15120.582
 1363, 15131.547
 1364, 15142.006
 1365, 15154.476
 1366, 15165.562
 1367, 15175.880
 1368, 15187.056
 1369, 15197.772
 1370, 15208.909
 1371, 15220.807
 1372, 15231.963
 1373, 15242.535
 1374, 15253.703
 1375, 15264.647
 1376, 15275.768
 1377, 15287.814
 1378, 15298.139
 1379, 15308.858
 1380, 15320.076
 1381, 15332.118
 1382, 15342.943
 1383, 15353.719
 1384, 15365.034
 1385, 15375.646
 1386, 15387.147
 1387, 15398.161
 1388, 15409.274
 1389, 15420.345
 1390, 15431.310
 1391, 15443.315
 1392, 15454.317
 1393, 15465.361
 1394, 15476.135
 1395, 15487.130
 1396, 15498.433
 1397, 15509.413
 1398, 15520.253
 1399, 15531.466
 1400, 15542.857
 1401, 15554.574
 1402, 15564.748
 1403, 15575.772
 1404, 15586.627
 1405, 15598.494
 1406, 15609.617
 1407, 15620.633
 1408, 15631.248
 1409, 15642.462
 1410, 15653.600
 1411, 15665.038
 1412, 15675.986
 1413, 15686.766
 1414, 15697.485
 1415, 15709.754
 1416, 15720.930
 1417, 15731.395
 1418, 15742.898
 1419, 15753.348
 1420, 15764.426
 1421, 15775.474
 1422, 15787.258
 1423, 15798.418
 1424, 15809.205
 1425, 15820.366
 1426, 15831.240
 1427, 15842.159
 1428, 15854.215
 1429, 15865.065
 1430, 15875.984
 1431, 15886.952
 1432, 15899.263
 1433, 15909.859
 1434, 15920.862
 1435, 15931.792
 1436, 15943.322
 1437, 15953.784
 1438, 15965.674
 1439, 15977.098
 1440, 15987.782
 1441, 15998.536
 1442, 16009.517
 1443, 16020.845
 1444, 16031.681
 1445, 16043.475
 1446, 16054.331
 1447, 16065.622
 1448, 16076.212
 1449, 16087.189
 1450, 16098.198
 1451, 16109.666
 1452, 16121.190
 1453, 16132.570
 1454, 16143.687
 1455, 16153.961
 1456, 16164.835
 1457, 16176.104
 1458, 16188.037
 1459, 16199.170
 1460, 16209.564
 1461, 16220.555
 1462, 16233.067
 1463, 16243.110
 1464, 16255.133
 1465, 16265.533
 1466, 16276.970
 1467, 16287.288
 1468, 16298.233
 1469, 16309.562
 1470, 16321.281
 1471, 16332.126
 1472, 16343.626
 1473, 16354.456
 1474, 16365.588
 1475, 16375.984
 1476, 16386.856
 1477, 16398.878
 1478, 16410.067
 1479, 16420.948
 1480, 16431.717
 1481, 16443.326
 1482, 16453.833
 1483, 16465.975
 1484, 16476.720
 1485, 16487.738
 1486, 16498.805
 1487, 16509.834
 1488, 16520.544
 1489, 16531.449
 1490, 16543.697
 1491, 16554.415
 1492, 16565.863
 1493, 16576.215
 1494, 16587.208
 1495, 16598.131
 1496, 16610.314
 1497, 16621.245
 1498, 16632.347
 1499, 16642.947
 1500, 16654.172
 1501, 16664.906
 1502, 16676.308
 1503, 16688.206
 1504, 16699.025
