Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
21996,3195,691,39,36,57,0,222,0,3807,845,4,3,1478,490,1555,0,0,73,72,53,0,59,0,0,1,1440,1584,8147,1141,0,30,73,68,23,25,23,27,30,14,67,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
22996,3195,691,39,36,57,0,68,0,3807,258,5,3,1766,490,1804,0,0,71,72,41,0,21,12,0,1,1440,1584,8485,1075,0,37,52,78,30,28,34,19,37,13,63,0,0,11476,811,0,609,64,673,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
23996,3195,691,39,36,57,0,226,0,3807,860,5,3,1766,490,1804,0,0,62,72,43,0,1,0,0,1,1440,1584,8089,1107,0,29,57,57,61,52,29,25,25,9,67,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
24996,3195,691,39,36,57,0,260,0,3807,989,4,3,1478,490,1804,0,0,72,72,38,0,0,0,0,1,1440,1584,8462,1111,0,25,36,47,57,90,23,15,25,13,70,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
25998,3195,691,39,36,9999,0,254,0,3784,961,4,3,1478,490,1804,0,0,73,72,39,0,0,1,0,1,1440,1584,8687,1109,0,37,63,52,52,60,26,23,37,9,72,0,0,11476,811,0,609,64,673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
26999,3195,691,39,36,9999,0,229,0,3784,866,4,3,1478,490,1804,0,0,73,72,38,0,0,0,0,1,1440,1584,8486,1098,0,36,18,47,57,44,30,18,36,9,70,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
27997,3195,691,39,36,9999,0,63,0,3786,238,4,3,1478,490,2000,0,0,71,72,37,0,5,4,0,1,1440,1584,4985,679,0,63,47,47,55,72,61,63,63,13,42,0,0,11476,811,0,609,64,673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
28997,3195,691,39,36,9999,0,129,0,3793,489,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,1,1440,1584,4876,686,0,23,54,61,39,50,21,5,23,13,41,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
29997,3195,691,39,36,9999,0,127,0,3793,481,4,3,1478,490,1353,0,0,72,72,33,0,0,0,0,1,1440,1584,4876,686,0,23,54,61,39,50,21,5,23,13,41,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
30996,3195,691,39,36,9999,0,228,0,3793,864,4,3,1478,490,1353,0,0,72,72,34,0,0,0,0,1,1440,1584,4876,686,0,23,54,61,39,50,21,5,23,13,41,0,0,11476,811,0,609,64,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
