Frame, Time (ms)
 1013, 11287.967
 1014, 11298.281
 1015, 11309.258
 1016, 11321.350
 1017, 11332.189
 1018, 11343.044
 1019, 11354.434
 1020, 11365.242
 1021, 11376.007
 1022, 11387.345
 1023, 11399.295
 1024, 11409.859
 1025, 11420.900
 1026, 11432.269
 1027, 11442.699
 1028, 11453.713
 1029, 11465.745
 1030, 11476.599
 1031, 11488.873
 1032, 11498.809
 1033, 11509.469
 1034, 11520.855
 1035, 11532.370
 1036, 11543.594
 1037, 11554.853
 1038, 11565.748
 1039, 11576.189
 1040, 11587.174
 1041, 11598.093
 1042, 11610.279
 1043, 11621.231
 1044, 11631.890
 1045, 11643.983
 1046, 11654.761
 1047, 11665.889
 1048, 11676.242
 1049, 11687.369
 1050, 11698.814
 1051, 11710.197
 1052, 11721.340
 1053, 11731.892
 1054, 11742.466
 1055, 11755.086
 1056, 11765.456
 1057, 11776.395
 1058, 11787.559
 1059, 11798.351
 1060, 11809.309
 1061, 11821.451
 1062, 11831.894
 1063, 11842.602
 1064, 11853.599
 1065, 11866.222
 1066, 11876.449
 1067, 11887.680
 1068, 11898.688
 1069, 11909.496
 1070, 11920.729
 1071, 11932.413
 1072, 11942.907
 1073, 11953.908
 1074, 11965.786
 1075, 11976.587
 1076, 11987.585
 1077, 11998.907
 1078, 12009.710
 1079, 12020.734
 1080, 12032.471
 1081, 12042.821
 1082, 12054.101
 1083, 12065.078
 1084, 12076.747
 1085, 12087.900
 1086, 12098.908
 1087, 12109.634
 1088, 12120.601
 1089, 12132.106
 1090, 12142.488
 1091, 12154.483
 1092, 12165.452
 1093, 12176.435
 1094, 12187.419
 1095, 12198.151
 1096, 12210.142
 1097, 12221.293
 1098, 12232.203
 1099, 12243.225
 1100, 12254.365
 1101, 12265.286
 1102, 12276.912
 1103, 12288.336
 1104, 12298.770
 1105, 12309.682
 1106, 12320.804
 1107, 12332.748
 1108, 12343.124
 1109, 12354.474
 1110, 12365.613
 1111, 12376.098
 1112, 12387.580
 1113, 12399.484
 1114, 12409.888
 1115, 12420.884
 1116, 12432.676
 1117, 12443.276
 1118, 12454.839
 1119, 12465.227
 1120, 12476.211
 1121, 12487.207
 1122, 12498.737
 1123, 12510.121
 1124, 12521.234
 1125, 12532.115
 1126, 12543.042
 1127, 12555.171
 1128, 12565.583
 1129, 12576.425
 1130, 12588.107
 1131, 12598.931
 1132, 12609.570
 1133, 12620.447
 1134, 12632.293
 1135, 12642.874
 1136, 12654.202
 1137, 12665.355
 1138, 12676.632
 1139, 12687.640
 1140, 12699.100
 1141, 12709.608
 1142, 12720.717
 1143, 12732.691
 1144, 12743.363
 1145, 12754.818
 1146, 12765.302
 1147, 12776.824
 1148, 12787.249
 1149, 12798.195
 1150, 12810.168
 1151, 12821.261
 1152, 12832.585
 1153, 12843.146
 1154, 12854.133
 1155, 12864.745
 1156, 12876.853
 1157, 12887.797
 1158, 12898.881
 1159, 12909.610
 1160, 12920.978
 1161, 12932.215
 1162, 12943.391
 1163, 12954.176
 1164, 12964.950
 1165, 12975.860
 1166, 12986.813
 1167, 12999.304
 1168, 13009.777
 1169, 13021.295
 1170, 13032.394
 1171, 13043.214
 1172, 13054.047
 1173, 13065.009
 1174, 13076.115
 1175, 13086.971
 1176, 13099.354
 1177, 13109.870
 1178, 13120.988
 1179, 13131.783
 1180, 13142.666
 1181, 13153.800
 1182, 13165.501
 1183, 13176.931
 1184, 13187.617
 1185, 13198.706
 1186, 13209.513
 1187, 13220.498
 1188, 13231.643
 1189, 13243.745
 1190, 13254.649
 1191, 13265.103
 1192, 13276.149
 1193, 13287.056
 1194, 13298.029
 1195, 13310.117
 1196, 13321.574
 1197, 13331.930
 1198, 13343.178
 1199, 13354.061
 1200, 13364.650
 1201, 13376.146
 1202, 13387.909
 1203, 13398.974
 1204, 13409.607
 1205, 13421.040
 1206, 13431.919
 1207, 13442.482
 1208, 13454.643
 1209, 13465.306
 1210, 13476.213
 1211, 13487.184
 1212, 13498.184
 1213, 13509.275
 1214, 13521.250
 1215, 13532.433
 1216, 13543.477
 1217, 13554.474
 1218, 13565.348
 1219, 13575.703
 1220, 13587.234
 1221, 13599.317
 1222, 13609.728
 1223, 13620.859
 1224, 13631.897
 1225, 13642.533
 1226, 13653.593
 1227, 13665.796
 1228, 13676.717
 1229, 13687.774
 1230, 13698.578
 1231, 13709.832
 1232, 13720.792
 1233, 13732.685
 1234, 13743.769
 1235, 13754.103
 1236, 13765.199
 1237, 13776.822
 1238, 13786.958
 1239, 13798.052
 1240, 13810.191
 1241, 13820.769
 1242, 13831.928
 1243, 13842.703
 1244, 13854.213
 1245, 13865.172
 1246, 13877.191
 1247, 13887.546
 1248, 13898.517
 1249, 13909.429
 1250, 13920.576
 1251, 13931.506
 1252, 13942.513
 1253, 13954.516
 1254, 13965.530
 1255, 13976.599
 1256, 13987.491
 1257, 13998.574
 1258, 14008.951
 1259, 14020.077
 1260, 14031.434
 1261, 14041.779
 1262, 14053.706
 1263, 14064.785
 1264, 14075.655
 1265, 14086.775
 1266, 14097.861
 1267, 14108.868
 1268, 14120.898
 1269, 14131.743
 1270, 14142.073
 1271, 14154.100
 1272, 14165.162
 1273, 14176.559
 1274, 14187.074
 1275, 14198.105
 1276, 14208.933
 1277, 14220.094
 1278, 14231.707
 1279, 14242.327
 1280, 14253.503
 1281, 14264.335
 1282, 14276.423
 1283, 14287.033
 1284, 14298.451
 1285, 14309.071
 1286, 14319.901
 1287, 14330.951
 1288, 14342.776
 1289, 14354.371
 1290, 14364.663
 1291, 14376.349
 1292, 14386.681
 1293, 14397.732
 1294, 14409.575
 1295, 14420.648
 1296, 14431.710
 1297, 14442.777
 1298, 14453.568
 1299, 14464.533
 1300, 14475.634
 1301, 14487.226
 1302, 14498.481
 1303, 14509.065
 1304, 14520.595
 1305, 14531.476
 1306, 14542.953
 1307, 14553.699
 1308, 14564.377
 1309, 14575.314
 1310, 14587.412
 1311, 14598.389
 1312, 14609.168
 1313, 14620.317
 1314, 14631.337
 1315, 14643.110
 1316, 14654.061
 1317, 14664.475
 1318, 14675.492
 1319, 14686.327
 1320, 14698.321
 1321, 14709.247
 1322, 14720.453
 1323, 14731.179
 1324, 14743.127
 1325, 14753.634
 1326, 14764.521
 1327, 14775.771
 1328, 14786.365
 1329, 14797.656
 1330, 14809.485
 1331, 14820.712
 1332, 14831.360
 1333, 14842.841
 1334, 14854.464
 1335, 14864.621
 1336, 14875.884
 1337, 14886.584
 1338, 14897.719
 1339, 14908.601
 1340, 14920.712
 1341, 14931.682
 1342, 14942.009
 1343, 14954.041
 1344, 14964.824
 1345, 14976.033
 1346, 14986.709
 1347, 14997.848
 1348, 15008.600
 1349, 15020.886
 1350, 15031.863
 1351, 15042.548
 1352, 15053.554
 1353, 15064.481
 1354, 15075.339
 1355, 15086.354
 1356, 15098.334
 1357, 15109.251
 1358, 15120.613
 1359, 15131.370
 1360, 15142.273
 1361, 15153.178
 1362, 15165.044
 1363, 15176.086
 1364, 15186.867
 1365, 15198.403
 1366, 15208.760
 1367, 15220.248
 1368, 15232.313
 1369, 15242.746
 1370, 15253.859
 1371, 15264.766
 1372, 15275.657
 1373, 15286.526
 1374, 15298.673
 1375, 15309.728
 1376, 15320.697
 1377, 15331.661
 1378, 15342.637
 1379, 15353.720
 1380, 15364.721
 1381, 15376.651
 1382, 15387.019
 1383, 15398.553
