Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
26998,2808,1147,70,37,0,0,65,0,4033,262,3,3,1171,490,1804,0,0,56,72,52,0,0,18,0,0,1440,1584,14863,956,0,25,36,35,16,16,25,5,19,9,94,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27998,2808,1147,70,37,0,0,65,0,4033,262,2,3,1171,490,1353,0,0,55,72,52,0,0,17,0,0,1440,1584,14957,986,0,31,40,40,5,27,27,19,31,9,91,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28998,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1804,0,0,55,72,53,0,0,18,0,0,1440,1584,14996,968,0,27,19,39,26,33,23,18,27,4,91,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30003,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1804,0,0,56,72,52,0,0,18,0,0,1440,1584,14668,960,0,31,21,41,5,16,31,10,27,9,92,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30998,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1353,0,0,57,72,52,0,0,15,0,0,1440,1584,15102,976,0,28,22,16,25,33,28,19,21,5,90,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31998,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1804,0,0,58,72,52,0,0,16,0,0,1440,1584,14192,966,0,25,21,26,31,25,19,10,25,13,93,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32998,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1804,0,0,62,72,51,0,0,11,0,0,1440,1584,14138,956,0,31,31,25,50,25,23,14,31,10,95,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33998,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1804,0,0,59,72,51,0,0,13,0,0,1440,1584,14339,951,0,28,21,25,31,27,16,18,28,5,93,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34998,2808,1147,70,37,0,0,65,0,4033,262,2,3,1171,490,1353,0,0,58,72,52,0,0,14,0,0,1440,1584,14505,941,0,23,21,36,28,31,23,14,23,13,95,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35999,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1804,0,0,58,72,52,0,0,14,0,0,1440,1584,15012,995,0,26,25,35,21,12,23,26,22,9,90,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36998,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1804,0,0,56,72,52,0,0,17,0,0,1440,1584,15069,972,0,25,27,26,44,31,23,14,25,9,92,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37999,2808,1147,70,37,0,0,0,0,4033,0,2,3,1171,490,1804,0,0,58,72,52,0,0,15,0,0,1440,1584,14906,957,0,31,11,28,33,16,27,14,31,5,89,0,0,11269,1261,0,1079,52,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39000,2808,1147,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,59,72,52,0,0,16,0,0,1440,1584,14801,953,0,28,31,17,21,16,28,18,19,9,93,0,0,11269,1261,0,1079,52,1132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40007,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,57,72,53,0,0,17,0,0,1440,1584,14741,966,0,21,26,30,28,21,21,5,15,4,93,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40999,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,57,72,52,0,0,16,0,0,1440,1584,14896,959,0,27,26,12,30,15,27,14,15,0,92,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41999,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,56,72,52,0,0,18,0,0,1440,1584,14768,938,0,31,33,22,31,30,31,22,27,13,91,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42999,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,55,72,51,0,0,18,0,0,1440,1584,14822,964,0,27,30,33,31,21,11,19,27,5,91,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43999,2796,1159,70,37,0,0,0,0,4032,0,2,4,1171,525,1804,0,0,60,72,51,0,0,15,0,0,1440,1584,13663,1043,121,23,37,36,19,25,21,10,23,13,95,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44999,2796,1159,70,37,0,0,0,0,4032,0,2,4,1171,525,1804,0,0,60,72,51,0,0,10,0,0,1440,1584,13529,994,121,27,35,44,30,21,25,14,27,9,96,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45999,2796,1159,70,37,0,0,0,0,4033,0,2,4,1171,525,1804,0,0,63,72,51,0,0,10,0,0,1440,1584,13402,992,118,23,39,27,26,26,23,19,16,9,96,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47000,2796,1159,70,37,0,0,65,0,4033,262,2,3,1171,490,1804,0,0,64,72,51,0,0,11,0,0,1440,1584,14942,956,0,23,28,6,41,28,23,10,19,9,94,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,2796,1159,70,37,0,0,0,0,4033,0,2,3,1171,490,1353,0,0,62,72,52,0,0,16,0,0,1440,1584,14923,958,0,28,42,30,27,23,28,10,15,13,91,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49000,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,57,72,52,0,0,15,0,0,1440,1584,14462,947,0,34,35,30,28,17,21,14,34,5,95,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,59,72,52,0,0,16,0,0,1440,1584,15436,952,0,27,27,31,21,36,27,21,19,9,94,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51000,2796,1159,70,37,0,0,66,0,4032,266,2,3,1171,490,1804,0,0,56,72,52,0,0,19,0,0,1440,1584,14952,975,0,23,42,43,30,19,23,14,23,5,88,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52000,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,54,72,52,0,0,13,0,0,1440,1584,14106,948,0,27,42,22,34,35,27,14,16,5,96,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53000,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,61,72,51,0,0,11,0,0,1440,1584,14060,952,0,28,46,11,37,26,28,19,19,17,96,0,0,11273,1274,0,1091,53,1144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000,2796,1159,70,37,0,0,0,0,4032,0,2,3,1171,490,1804,0,0,62,72,52,0,0,13,0,0,1440,1584,14381,952,0,28,35,40,25,38,22,15,28,5,93,0,0,11273,1274,0,1091,53,1144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
