Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
21972,2543,1005,11,37,9999,0,1435,0,3535,5072,2,2,1171,441,1555,1,1,72,72,49,0,72,0,139,0,1440,1584,5082,1355,0,33,27,25,27,19,15,31,33,17,48,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
22972,2543,1005,11,37,9999,0,1431,0,3535,5058,2,2,1171,441,1555,1,1,72,72,49,0,72,0,158,0,1440,1584,4638,1368,0,40,14,29,18,26,27,26,40,13,45,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
23972,2543,1005,11,37,9999,0,1420,0,3535,5019,2,2,1171,441,1555,1,1,72,72,49,0,72,0,158,0,1440,1584,5096,1382,0,38,36,35,33,22,22,34,38,13,48,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
24972,2543,1005,11,37,9999,0,1457,0,3535,5150,2,2,1171,441,1555,1,1,72,72,48,0,72,0,182,0,1440,1584,5062,1364,0,38,50,23,31,18,27,27,38,13,49,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
25972,2543,1005,11,37,9999,0,1429,0,3535,5051,2,2,1171,441,1555,1,1,72,72,48,0,72,0,181,0,1440,1584,5029,1364,0,40,31,22,12,12,23,30,40,17,48,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
26972,2543,1005,11,37,9999,0,1414,0,3535,4998,2,2,1171,441,1555,1,1,69,72,48,0,72,0,76,0,1440,1584,4262,1355,0,50,64,41,44,25,19,15,50,13,38,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
27972,2543,1005,11,37,9999,0,1406,0,3535,4970,2,2,1171,441,1555,1,1,72,72,47,0,66,4,63,0,1440,1584,2961,1328,0,33,31,19,17,17,22,23,33,17,32,0,0,2294,1074,0,940,48,988,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
28972,2543,1005,11,37,9999,0,1424,0,3535,5033,2,2,1171,441,1555,1,1,70,72,48,0,72,0,80,0,1440,1584,5002,1361,0,39,52,38,22,18,39,33,21,5,47,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
29972,2543,1005,11,37,9999,0,1411,0,3535,4987,2,2,1171,441,1555,1,1,72,72,48,0,69,3,45,0,1440,1584,4775,1360,0,33,29,16,31,12,25,30,33,0,46,0,0,2294,1074,0,940,48,988,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
30972,2543,1005,11,37,9999,0,1401,0,3535,4952,2,2,1171,441,1555,1,1,72,72,48,0,72,0,44,0,1440,1584,4689,1346,0,35,19,18,30,18,33,35,33,17,46,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
31972,2543,1005,11,37,9999,0,1435,0,3535,5072,2,2,1171,441,1555,1,1,72,72,49,0,72,0,44,0,1440,1584,3270,1328,0,33,33,13,21,18,27,33,30,9,35,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
32972,2543,1005,11,37,9999,0,1401,0,3535,4952,2,2,1171,441,1555,1,1,72,72,48,0,72,0,82,0,1440,1584,3648,1333,0,30,39,31,35,38,27,30,28,0,35,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
33972,2543,1005,11,37,9999,0,1500,0,3535,5341,2,2,1171,441,1555,1,1,72,72,49,0,72,0,76,0,1440,1584,5296,1323,0,43,38,18,30,31,17,11,43,5,50,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
34973,2543,1005,11,37,9999,0,1500,0,3528,5390,2,2,1171,441,1555,1,1,71,72,48,0,72,0,21,0,1440,1584,5281,1320,0,36,31,47,26,40,25,26,36,5,49,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
35974,2543,1005,11,37,9999,0,1328,0,3528,4685,2,2,1382,441,1555,1,1,61,72,48,0,70,2,31,0,1440,1584,5706,1354,0,35,30,47,35,26,33,35,31,0,40,0,0,2294,1074,0,940,48,988,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
36972,2543,1005,11,37,9999,0,1500,0,3528,5531,3,2,1382,441,1555,1,1,73,72,48,0,56,14,22,0,1440,1584,5518,1366,0,33,30,35,13,30,19,21,33,5,52,0,0,2294,1074,0,940,48,988,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
37973,2543,1005,11,37,9999,0,1500,0,3528,5443,3,2,1171,441,1555,1,1,72,72,48,0,72,0,7,0,1440,1584,5659,1347,0,38,54,36,43,33,38,19,31,5,52,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
38973,2543,1005,11,37,9999,0,1500,0,3528,5320,3,2,1382,441,1555,1,1,65,72,48,0,72,0,73,0,1440,1584,5491,1345,0,33,39,31,34,53,33,25,23,14,51,0,0,2294,1074,0,940,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
