Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
27999,2822,1125,56,37,9999,0,1500,0,3747,6789,2,3,1171,490,1804,0,0,60,72,52,0,0,14,0,0,1440,1584,14079,986,0,38,54,36,28,25,38,26,21,13,95,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28999,2822,1125,56,37,9999,0,1500,0,3747,6324,2,3,1171,490,1804,0,0,61,72,51,0,0,13,0,0,1440,1584,14388,996,0,36,25,43,40,41,36,19,36,9,91,0,0,11257,1240,0,1056,53,1109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,2822,1125,56,37,9999,0,1500,0,3747,5909,2,3,1171,490,1804,0,0,60,72,51,0,0,15,0,0,1440,1584,14248,973,0,39,42,35,39,26,36,19,39,9,88,0,0,11257,1240,0,1056,53,1109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30999,2822,1125,56,37,9999,0,1500,0,3747,5699,2,3,1171,490,1804,0,0,60,72,52,0,0,13,0,0,1440,1584,14621,963,0,39,50,41,28,30,39,26,36,9,91,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31999,2822,1125,56,37,9999,0,1489,0,3748,5580,3,3,1382,490,1804,0,0,61,72,51,0,0,15,0,0,1440,1584,16134,1008,0,30,52,27,43,38,28,22,30,9,86,0,0,11257,1240,0,1056,53,1109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32999,2822,1125,56,37,9999,0,1500,0,3746,5686,3,3,1382,490,1804,0,0,51,72,52,0,0,25,0,0,1440,1584,17076,975,0,23,36,47,36,26,23,14,21,9,89,0,0,11257,1240,0,1056,53,1109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34000,2822,1125,56,37,9999,0,1362,0,3746,5102,4,3,1478,490,1804,0,0,48,72,53,0,0,25,0,0,1440,1584,17282,963,0,19,52,31,26,38,19,14,19,9,74,0,0,11257,1240,0,1056,53,1109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34999,2822,1125,56,37,9999,0,1424,0,3746,5334,4,3,1478,490,1555,0,0,37,72,54,0,0,36,0,0,1440,1584,18515,990,0,25,22,36,36,33,25,10,10,9,77,0,0,11257,1240,0,1056,53,1109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35999,2822,1125,56,37,9999,0,1377,0,3746,5158,4,3,1478,490,1555,0,0,37,72,55,0,0,37,0,0,1440,1584,18213,987,0,19,33,50,25,26,19,14,19,5,73,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36999,2822,1125,56,37,9999,0,1383,0,3746,5180,4,3,1478,490,1555,0,0,37,72,55,0,0,36,0,0,1440,1584,18194,1000,0,14,39,39,38,21,5,10,14,5,76,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000,2822,1125,56,37,9999,0,1446,0,3746,5416,4,3,1478,490,1804,0,0,37,72,55,0,0,37,0,0,1440,1584,18325,984,0,26,35,54,33,39,26,17,25,5,73,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39000,2822,1125,56,37,9999,0,1500,0,3746,5937,4,3,1478,490,1804,0,0,37,72,55,0,0,36,0,0,1440,1584,15039,968,0,19,30,34,28,25,19,5,10,9,71,0,0,11257,1240,0,1056,53,1109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40010,2806,1140,56,37,9999,0,1500,0,3746,5896,4,3,1478,490,1804,0,0,59,72,51,0,0,18,0,0,1440,1584,13616,909,0,28,42,30,35,25,28,14,28,13,97,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41000,2806,1140,56,37,9999,0,1500,0,3746,5896,4,3,1382,490,1555,0,0,68,72,52,0,0,5,0,0,1440,1584,13647,905,0,31,36,16,38,31,27,14,31,5,97,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42000,2806,1140,56,37,9999,0,1500,0,3740,5871,3,3,1382,490,1555,0,0,67,72,52,0,0,8,0,0,1440,1584,13789,973,0,31,30,47,19,5,31,14,28,9,96,0,0,11259,1255,0,1072,53,1125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43000,2806,1140,56,37,9999,0,1500,0,3740,5950,3,3,1171,490,1804,0,0,66,72,51,0,0,7,0,0,1440,1584,13668,890,0,28,40,42,16,14,25,10,28,9,97,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44000,2806,1140,56,37,9999,0,1500,0,3740,5897,2,3,1171,490,1804,0,0,67,72,51,0,0,6,0,0,1440,1584,13358,920,0,30,38,28,22,26,28,14,30,13,97,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,2806,1140,56,37,9999,0,1500,0,3740,5860,2,3,1171,490,1804,0,0,68,72,51,0,0,5,0,0,1440,1584,13165,894,0,36,31,26,30,16,28,14,36,0,97,0,0,11259,1255,0,1072,53,1125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
