Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
21995,3125,721,100,23,9999,0,294,0,4328,1272,5,3,1766,490,1804,0,0,73,72,52,0,73,0,0,1,1440,1584,8355,1215,0,27,33,47,50,66,26,19,27,5,70,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
22994,3125,721,100,23,9999,0,85,0,4342,369,4,3,1478,490,1804,0,0,71,72,42,0,27,0,0,1,1440,1584,7854,1256,0,33,43,56,50,82,19,23,33,9,67,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
23995,3125,721,100,23,9999,0,66,0,4342,286,5,3,1766,490,1555,0,0,63,72,41,0,0,8,0,1,1440,1584,8143,1266,0,33,63,42,41,75,33,27,15,9,67,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
24994,3125,721,100,23,9999,0,110,0,4342,477,5,3,1766,490,1804,0,0,72,72,40,0,22,4,0,1,1440,1584,7917,1108,0,25,45,50,33,82,15,11,25,9,65,0,0,11500,840,0,640,64,704,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
25994,3125,721,100,23,9999,0,74,0,4342,321,4,3,1478,490,1804,0,0,73,72,38,0,0,0,0,1,1440,1584,8074,1077,0,33,73,42,30,64,27,21,33,5,67,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
26994,3125,721,100,24,9999,0,115,0,4340,499,4,3,1478,490,1804,0,0,72,72,38,0,0,3,0,1,1440,1584,8248,1080,0,31,68,47,36,60,14,31,31,9,68,0,0,11500,840,0,640,64,704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
27994,3125,721,100,24,9999,0,59,0,4341,256,4,3,1478,490,1804,0,0,72,72,37,0,0,0,0,1,1440,1584,8261,1081,0,38,50,50,31,89,14,33,38,13,68,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
28995,3125,721,100,24,9999,0,125,0,4341,542,4,3,1478,490,1804,0,0,72,72,38,0,0,0,0,1,1440,1584,8384,1051,0,40,56,26,85,37,34,25,40,9,69,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
29995,3125,721,100,24,9999,0,41,0,4341,177,4,3,1478,490,1804,0,0,72,72,37,0,0,0,0,1,1440,1584,8341,1037,0,36,44,41,27,90,25,30,36,9,70,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
30995,3125,721,100,24,9999,0,139,0,4341,603,4,3,1478,490,1804,0,0,72,72,36,0,0,0,0,1,1440,1584,8274,1029,0,45,57,41,66,35,23,17,45,5,68,0,0,11500,840,0,640,64,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
