Frame, Time (ms)
  504,  6681.965
  505,  6692.798
  506,  6703.143
  507,  6714.407
  508,  6725.866
  509,  6736.355
  510,  6747.227
  511,  6759.229
  512,  6770.405
  513,  6781.414
  514,  6792.441
  515,  6802.845
  516,  6814.326
  517,  6825.402
  518,  6836.896
  519,  6847.568
  520,  6858.742
  521,  6869.703
  522,  6880.664
  523,  6891.701
  524,  6903.560
  525,  6914.674
  526,  6925.544
  527,  6936.520
  528,  6947.534
  529,  6958.411
  530,  6970.197
  531,  6981.559
  532,  6992.581
  533,  7003.072
  534,  7014.198
  535,  7025.117
  536,  7035.977
  537,  7047.941
  538,  7059.020
  539,  7070.101
  540,  7080.731
  541,  7091.943
  542,  7103.134
  543,  7114.844
  544,  7125.563
  545,  7140.407
  546,  7151.447
  547,  7162.432
  548,  7173.850
  549,  7184.852
  550,  7195.287
  551,  7207.238
  552,  7218.159
  553,  7229.404
  554,  7240.369
  555,  7250.887
  556,  7262.019
  557,  7274.364
  558,  7284.754
  559,  7295.809
  560,  7306.798
  561,  7317.703
  562,  7328.482
  563,  7340.494
  564,  7351.699
  565,  7362.659
  566,  7373.544
  567,  7384.752
  568,  7395.514
  569,  7406.254
  570,  7418.236
  571,  7429.372
  572,  7440.112
  573,  7451.141
  574,  7462.100
  575,  7473.155
  576,  7485.594
  577,  7496.066
  578,  7507.185
  579,  7517.942
  580,  7528.687
  581,  7539.965
  582,  7551.672
  583,  7563.133
  584,  7573.920
  585,  7584.841
  586,  7596.040
  587,  7606.403
  588,  7619.449
  589,  7629.881
  590,  7640.252
  591,  7651.157
  592,  7662.310
  593,  7673.419
  594,  7685.191
  595,  7696.455
  596,  7707.205
  597,  7718.400
  598,  7728.893
  599,  7740.225
  600,  7750.716
  601,  7762.693
  602,  7774.340
  603,  7784.616
  604,  7795.762
  605,  7806.509
  606,  7817.673
  607,  7828.523
  608,  7840.903
  609,  7851.646
  610,  7862.222
  611,  7873.291
  612,  7884.231
  613,  7895.165
  614,  7907.611
  615,  7918.103
  616,  7928.966
  617,  7940.588
  618,  7950.908
  619,  7961.851
  620,  7973.929
  621,  7984.951
  622,  7996.028
  623,  8007.152
  624,  8018.137
  625,  8028.533
  626,  8041.101
  627,  8051.378
  628,  8062.519
  629,  8074.587
  630,  8084.985
  631,  8095.244
  632,  8106.544
  633,  8118.499
  634,  8129.509
  635,  8141.499
  636,  8153.521
  637,  8163.878
  638,  8175.190
  639,  8186.161
  640,  8197.532
  641,  8208.671
  642,  8219.306
  643,  8230.551
  644,  8241.548
  645,  8253.604
  646,  8264.669
  647,  8274.986
  648,  8286.011
  649,  8297.028
  650,  8308.555
  651,  8320.141
  652,  8330.858
  653,  8341.715
  654,  8352.961
  655,  8363.799
  656,  8374.613
  657,  8385.817
  658,  8397.432
  659,  8408.850
  660,  8419.847
  661,  8430.318
  662,  8441.942
  663,  8453.262
  664,  8464.515
  665,  8475.341
  666,  8486.056
  667,  8498.081
  668,  8508.670
  669,  8519.643
  670,  8530.514
  671,  8541.589
  672,  8552.572
  673,  8563.440
  674,  8576.201
  675,  8586.391
  676,  8596.707
  677,  8608.757
  678,  8619.947
  679,  8631.221
  680,  8641.596
  681,  8652.722
  682,  8663.694
  683,  8674.794
  684,  8686.649
  685,  8697.082
  686,  8707.945
  687,  8719.983
  688,  8730.735
  689,  8741.970
  690,  8752.773
  691,  8763.780
  692,  8774.969
  693,  8786.361
  694,  8797.211
  695,  8807.956
  696,  8819.237
  697,  8831.067
  698,  8842.012
  699,  8853.092
  700,  8864.199
  701,  8874.613
  702,  8886.095
  703,  8897.129
  704,  8908.526
  705,  8919.297
  706,  8930.448
  707,  8942.144
  708,  8953.385
  709,  8964.178
  710,  8975.439
  711,  8986.228
  712,  8997.510
  713,  9008.394
  714,  9019.546
  715,  9030.512
  716,  9042.512
  717,  9053.089
  718,  9064.053
  719,  9075.420
  720,  9085.965
  721,  9097.694
  722,  9108.734
  723,  9119.741
  724,  9130.235
  725,  9141.650
  726,  9153.142
  727,  9164.151
  728,  9174.915
  729,  9186.509
  730,  9196.975
  731,  9208.035
  732,  9220.110
  733,  9230.969
  734,  9242.127
  735,  9252.894
  736,  9264.135
  737,  9274.596
  738,  9286.496
  739,  9298.084
  740,  9308.436
  741,  9319.999
  742,  9330.429
  743,  9341.296
  744,  9352.883
  745,  9364.549
  746,  9375.466
  747,  9386.459
  748,  9397.412
  749,  9408.512
  750,  9419.457
  751,  9431.250
  752,  9442.299
  753,  9453.378
  754,  9464.314
  755,  9474.745
  756,  9485.807
  757,  9497.549
  758,  9508.789
  759,  9519.716
  760,  9530.830
  761,  9541.615
  762,  9552.458
  763,  9564.497
  764,  9575.234
  765,  9586.570
  766,  9597.192
  767,  9608.741
  768,  9619.151
  769,  9630.035
  770,  9642.640
  771,  9652.891
  772,  9664.108
  773,  9675.198
  774,  9686.480
  775,  9708.861
  776,  9720.157
  777,  9731.208
  778,  9742.227
  779,  9753.207
  780,  9764.031
  781,  9775.470
  782,  9786.532
  783,  9797.383
  784,  9808.406
  785,  9819.474
  786,  9830.126
  787,  9842.523
  788,  9853.359
  789,  9864.252
  790,  9875.342
  791,  9886.598
  792,  9897.453
  793,  9907.793
  794,  9919.926
  795,  9930.840
  796,  9941.739
  797,  9952.910
  798,  9963.737
  799,  9974.618
  800,  9986.491
  801,  9997.905
  802, 10008.415
  803, 10019.772
  804, 10030.924
  805, 10041.816
  806, 10052.917
  807, 10064.269
  808, 10075.162
  809, 10086.730
  810, 10097.111
  811, 10108.022
  812, 10119.194
  813, 10130.911
  814, 10142.346
  815, 10153.080
  816, 10164.040
  817, 10175.093
  818, 10185.957
  819, 10741.769
  820, 10813.369
  821, 10819.519
  822, 10865.270
  823, 10875.541
  824, 10886.350
  825, 10897.295
  826, 10908.164
  827, 10919.233
  828, 10953.198
  829, 10964.037
  830, 10974.906
  831, 10985.761
  832, 10996.816
  833, 11008.361
  834, 11019.639
  835, 11030.643
  836, 11041.536
  837, 11052.598
  838, 11063.634
  839, 11074.481
  840, 11086.428
  841, 11097.455
  842, 11108.203
  843, 11119.180
  844, 11130.323
  845, 11140.137
  846, 11150.993
  847, 11161.922
  848, 11173.952
  849, 11184.952
  850, 11195.906
  851, 11206.775
  852, 11217.791
  853, 11228.641
  854, 11239.571
  855, 11251.530
  856, 11262.715
  857, 11273.459
  858, 11284.435
  859, 11295.375
  860, 11306.418
  861, 11318.359
  862, 11329.288
  863, 11340.163
  864, 11351.364
  865, 11362.054
  866, 11373.052
  867, 11385.067
  868, 11395.892
  869, 11406.875
  870, 11417.868
  871, 11428.837
  872, 11439.759
