"(PDH-TSV 4.0) ("	"\\YJYVR04\Process(HQVRMeeting)\% Processor Time"	"\\YJYVR04\Process(HQVRMeeting)\Handle Count"	"\\YJYVR04\Process(HQVRMeeting)\Private Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Virtual Bytes"	"\\YJYVR04\Process(HQVRMeeting)\Working Set"	"\\YJYVR04\Process(HQVRMeeting)\Working Set - Private"
"08/05/2022 11:34:32.300"	"41.910496762696631379"	"1869"	"1965453312"	"16663609344"	"1472663552"	"1317961728"
"08/05/2022 11:34:33.294"	"37.717414492358301459"	"1869"	"1966907392"	"16663609344"	"1473978368"	"1319276544"
"08/05/2022 11:34:34.290"	"31.377294546244659301"	"1869"	"1967456256"	"16663609344"	"1474043904"	"1319342080"
"08/05/2022 11:34:35.293"	"28.035641998258949315"	"1869"	"1967730688"	"16663609344"	"1476730880"	"1322029056"
"08/05/2022 11:34:36.305"	"33.974958454185347989"	"1869"	"1970671616"	"16663609344"	"1481867264"	"1327165440"
"08/05/2022 11:34:37.298"	"45.623216918825661992"	"1869"	"1960427520"	"16663609344"	"1473445888"	"1318744064"
"08/05/2022 11:34:38.289"	"34.677985022943964566"	"1869"	"1960976384"	"16663609344"	"1474011136"	"1319309312"
"08/05/2022 11:34:39.297"	"29.447374330757273952"	"1869"	"1959526400"	"16663609344"	"1472684032"	"1317982208"
"08/05/2022 11:34:40.290"	"56.642726681171225778"	"1869"	"1960136704"	"16663609344"	"1473339392"	"1318637568"
"08/05/2022 11:34:41.308"	"41.459141653516851989"	"1869"	"1963057152"	"16663609344"	"1475051520"	"1320349696"
"08/05/2022 11:34:42.298"	"28.401749487178012288"	"1869"	"1963675648"	"16663609344"	"1475698688"	"1320996864"
"08/05/2022 11:34:43.294"	"29.818306948923538613"	"1869"	"1964081152"	"16663609344"	"1476091904"	"1321390080"
"08/05/2022 11:34:44.302"	"41.828419747832754183"	"1869"	"1964707840"	"16663609344"	"1476694016"	"1321992192"
"08/05/2022 11:34:45.297"	"32.99913983499273229"	"1869"	"1964998656"	"16663609344"	"1476956160"	"1322254336"
