Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
38000,2805,1145,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,66,72,51,0,0,5,0,0,1440,1584,13495,1029,121,31,33,27,31,16,31,10,10,5,97,0,0,11296,1259,0,1076,53,1129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39000,2805,1145,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,66,72,52,0,0,8,0,0,1440,1584,13455,1037,122,29,6,40,25,19,19,29,22,5,97,0,0,11296,1259,0,1076,53,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40008,2801,1147,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,67,72,52,0,0,8,0,0,1440,1584,12685,1012,114,19,27,27,39,21,18,10,19,13,97,0,0,11296,1261,0,1078,53,1131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41001,2801,1147,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,70,72,51,0,0,4,0,0,1440,1584,12937,998,113,25,23,40,40,29,25,15,23,4,98,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42000,2801,1147,70,35,9999,0,66,0,4030,265,2,4,1171,525,1804,0,0,69,72,51,0,0,3,0,0,1440,1584,12866,1012,111,25,42,42,52,22,25,19,19,9,99,0,0,11296,1261,0,1078,53,1131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43000,2801,1147,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,68,72,50,0,0,4,0,0,1440,1584,13053,1005,110,23,33,27,22,5,23,19,23,4,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44000,2801,1147,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,68,72,51,0,0,4,0,0,1440,1584,12924,1038,111,26,36,23,21,25,19,26,14,9,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,2801,1147,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,51,0,0,4,0,0,1440,1584,12829,989,112,26,31,38,27,21,19,26,14,5,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46000,2801,1147,70,35,9999,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,51,0,0,4,0,0,1440,1584,12912,1003,111,19,40,22,21,22,15,19,19,0,99,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47001,2801,1147,70,35,0,0,0,0,4030,0,2,4,1171,525,1804,0,0,69,72,51,0,0,3,0,0,1440,1584,12831,1015,114,25,23,35,25,25,22,10,25,4,97,0,0,11296,1261,0,1078,53,1131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
