Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
26906,2588,1229,84,39,9999,0,1231,0,4085,5028,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,6517,1430,0,28,41,22,23,25,21,14,28,10,58,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27907,2588,1229,84,39,9999,0,1247,0,4085,5093,2,2,1171,441,1804,1,1,73,72,47,0,73,0,2,0,1440,1584,6506,1420,0,27,23,23,22,15,10,27,25,10,59,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28906,2588,1229,84,40,9999,0,1303,0,4083,5320,2,2,1171,441,1804,1,1,73,72,47,0,73,0,1,0,1440,1584,6510,1422,0,34,25,31,11,15,34,10,23,5,58,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29907,2588,1229,84,40,9999,0,1362,0,4083,5561,2,2,1171,441,1804,1,1,72,72,47,0,73,0,137,0,1440,1584,7929,1492,0,30,35,23,30,15,30,18,26,14,69,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30907,2588,1229,84,40,9999,0,1394,0,4083,5691,2,2,1171,441,1804,1,1,73,72,47,0,68,0,124,0,1440,1584,7953,1486,0,33,27,36,22,21,30,14,33,10,68,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31907,2588,1229,84,40,9999,0,1314,0,4083,5365,2,2,1171,441,1804,1,1,73,72,47,0,70,0,163,0,1440,1584,7506,1462,0,33,35,33,27,25,19,10,33,13,66,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32907,2588,1229,84,40,9999,0,1350,0,4083,5512,2,2,1171,441,1804,1,1,73,72,47,0,73,0,150,0,1440,1584,7671,1471,0,31,35,38,31,37,31,19,28,14,69,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33907,2588,1229,84,40,9999,0,1328,0,4083,5422,2,2,1171,441,1804,1,1,73,72,47,0,60,0,36,0,1440,1584,7937,1496,0,33,35,31,11,37,19,16,33,14,70,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34907,2588,1229,84,40,9999,0,1349,0,4075,5497,2,2,1171,441,1804,1,1,71,72,47,0,48,2,28,0,1440,1584,8439,1481,0,33,50,28,21,11,33,23,31,5,72,0,0,11815,1348,0,1163,49,1212,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35907,2588,1229,84,40,9999,0,1381,0,4075,5627,2,2,1171,441,1804,1,1,73,72,47,0,0,0,28,0,1440,1584,8563,1490,0,33,39,35,18,25,33,33,26,13,73,0,0,11815,1348,0,1163,49,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
