"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:18:19.173"	"38.847892624057806188"	"61.497020493955879772"	"1617043456"	"1751511040"	"1614"	"3431481344"	"18185265152"
"08/10/2022 11:18:20.169"	"38.803545557615244377"	"45.47803550142162976"	"1608826880"	"1743294464"	"1614"	"3423252480"	"18185265152"
"08/10/2022 11:18:21.172"	"39.017297010639985899"	"59.177937468230787488"	"1674301440"	"1808769024"	"1614"	"3489251328"	"18186432512"
"08/10/2022 11:18:22.167"	"38.954678862112267268"	"50.283690525205102517"	"1660891136"	"1795358720"	"1614"	"3475570688"	"18186432512"
"08/10/2022 11:18:23.165"	"38.90757501099900395"	"57.879883760674175619"	"1645293568"	"1779761152"	"1614"	"3461521408"	"18186432512"
"08/10/2022 11:18:24.166"	"38.861986794244032239"	"48.420378554143255201"	"1630638080"	"1765105664"	"1614"	"3445092352"	"18186432512"
"08/10/2022 11:18:25.164"	"38.822652036050023128"	"65.732663529595129148"	"1617002496"	"1751470080"	"1614"	"3431456768"	"18186432512"
"08/10/2022 11:18:26.167"	"39.006210244029340117"	"59.236729625707674529"	"1677586432"	"1812054016"	"1614"	"3493351424"	"18185297920"
"08/10/2022 11:18:27.158"	"38.95570517958973511"	"56.710649261823945722"	"1661542400"	"1796009984"	"1614"	"3477123072"	"18185297920"
"08/10/2022 11:18:28.151"	"38.897395236160932086"	"50.385545152955899084"	"1645469696"	"1779937280"	"1614"	"3461931008"	"18185297920"
"08/10/2022 11:18:29.157"	"38.848501266643523877"	"62.107548611081440981"	"1630072832"	"1764540416"	"1614"	"3445436416"	"18185297920"
"08/10/2022 11:18:30.166"	"38.817544243954479555"	"49.562570663835124662"	"1619656704"	"1754124288"	"1614"	"3434627072"	"18185297920"
"08/10/2022 11:18:31.166"	"38.960980050955193121"	"48.421157859222510922"	"1669201920"	"1803669504"	"1614"	"3485069312"	"18184249344"
"08/10/2022 11:18:32.165"	"38.925547743897311648"	"53.185668892505674421"	"1656950784"	"1791418368"	"1614"	"3471728640"	"18184249344"
"08/10/2022 11:18:33.161"	"38.878014273680285839"	"53.346757134733366001"	"1640804352"	"1775271936"	"1614"	"3456499712"	"18184249344"
"08/10/2022 11:18:34.164"	"38.848286457091631974"	"42.067619903560817818"	"1630703616"	"1765175296"	"1614"	"3445940224"	"18184249344"
"08/10/2022 11:18:35.161"	"38.826566408115105844"	"45.433671602162966963"	"1622589440"	"1757061120"	"1614"	"3437174784"	"18184249344"
