Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
68994,3226,714,68,35,263,0,94,0,4029,378,5,3,1766,490,1555,0,0,36,72,54,0,37,52,0,1,1440,1584,7236,1077,0,31,41,42,38,75,31,27,15,5,61,0,0,11496,828,0,629,67,696,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
69979,3226,714,68,35,263,0,88,0,4029,354,5,3,1478,490,2000,0,0,65,72,54,0,73,7,0,1,1440,1584,8020,1101,0,34,61,90,22,31,27,34,21,9,66,0,0,11496,828,0,629,67,696,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
70979,3226,714,68,35,263,0,139,0,4029,560,4,3,1478,490,1555,0,0,72,72,52,0,72,0,0,1,1440,1584,7986,1042,0,34,68,76,11,27,19,34,19,9,65,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
71979,3226,714,68,35,9999,0,118,0,4000,472,4,3,1478,490,1555,0,0,71,72,41,0,11,0,0,1,1440,1584,8391,1234,0,28,60,61,47,42,23,21,28,10,70,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
72979,3226,714,68,35,9999,0,26,0,4000,104,4,3,1478,490,1555,0,0,72,72,39,0,0,0,0,1,1440,1584,8124,1223,0,27,52,68,25,60,26,27,25,9,64,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
73980,3226,714,68,35,9999,0,122,0,4006,488,4,3,1478,490,1555,0,0,72,72,37,0,0,0,0,1,1440,1584,8181,1208,0,34,26,59,47,68,19,15,34,0,65,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
74980,3226,714,68,35,9999,0,34,0,4006,136,4,3,1478,490,1555,0,0,72,72,36,0,0,0,0,1,1440,1584,8366,1227,0,30,52,33,52,61,30,28,23,9,70,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
75980,3226,714,68,35,9999,0,216,0,4006,865,4,3,1478,490,1555,0,0,72,72,36,0,0,0,0,1,1440,1584,7254,984,0,34,42,33,78,39,5,34,19,17,59,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
76981,3226,714,68,35,9999,0,1337,0,3992,5337,4,3,1478,490,1804,0,0,72,72,34,0,0,0,0,1,1440,1584,11036,1013,0,25,44,33,50,85,25,22,25,13,86,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
77980,3226,714,68,35,9999,0,1323,0,3992,5281,4,3,1478,490,1804,0,0,73,72,39,0,0,1,0,1,1440,1584,6998,1010,0,31,38,42,64,55,5,23,31,9,58,0,0,11496,828,0,629,67,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
78980,3226,714,68,35,9999,0,1287,0,3992,5137,4,3,1478,490,1804,0,0,72,72,36,0,0,0,0,1,1440,1584,7259,1115,77,27,78,80,17,31,27,23,27,0,62,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,100
79980,3226,714,68,35,9999,0,1311,0,3992,5233,4,3,1766,490,1804,0,0,72,72,34,0,0,0,0,1,1440,1584,6890,1021,0,31,59,64,21,69,18,31,28,13,58,0,0,11496,828,0,629,67,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
