Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
23989,2785,712,91,35,9999,0,1086,0,4164,4522,4,3,1478,490,2000,0,0,72,72,40,0,5,0,0,1,1440,1584,3624,909,0,75,39,39,39,43,50,75,47,33,37,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
24989,2785,712,91,35,9999,0,944,0,4160,3927,4,3,1478,490,1353,0,0,71,72,35,0,0,1,0,1,1440,1584,4864,678,0,30,52,50,50,43,30,15,0,9,41,0,0,11484,790,0,621,69,691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
25989,2785,712,91,35,9999,0,898,0,4164,3739,5,3,1766,490,1353,0,0,72,72,34,0,0,5,0,1,1440,1584,7936,686,0,76,44,51,46,38,19,76,4,9,5,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
26989,2785,712,91,35,9999,0,1065,0,4164,4434,5,3,1766,490,2000,0,0,37,72,37,0,0,5,0,3,1440,1584,11069,686,0,100,41,50,48,27,4,4,100,13,5,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
27989,2785,712,91,35,9999,0,1158,0,4164,4821,5,3,1766,490,1353,0,0,19,72,46,0,14,52,0,3,1440,1584,5464,1031,0,52,35,47,33,35,18,52,36,5,34,0,0,11484,790,0,621,69,691,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
28989,2785,712,91,35,9999,0,1202,0,4164,5005,5,3,1766,490,1353,0,0,62,72,50,0,86,5,0,3,1440,1584,5096,1100,0,37,52,39,25,33,17,19,37,9,46,0,0,11484,790,0,621,69,691,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
29989,2785,712,91,35,9999,0,1203,0,4164,5009,5,3,1478,490,1353,0,0,71,72,49,0,65,0,0,3,1440,1584,5152,1024,0,30,44,39,36,31,10,28,30,0,45,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
30989,2785,712,91,35,9999,0,1176,0,4164,4896,4,3,1478,490,1353,0,0,72,72,35,0,0,0,0,3,1440,1584,5337,1028,0,31,55,38,30,38,17,21,31,5,46,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
31989,2785,712,91,35,9999,0,1123,0,4164,4676,4,3,1478,490,1555,0,0,72,72,35,0,0,0,0,3,1440,1584,5160,1057,0,28,47,33,35,43,20,28,21,9,45,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
32989,2785,712,91,35,9999,0,1169,0,4164,4867,4,3,1766,490,1555,0,0,72,72,33,0,0,0,0,3,1440,1584,4759,1052,0,25,35,50,39,35,14,25,15,9,43,0,0,11484,790,0,621,69,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
