"(PDH-TSV 4.0) ("	"\\PC-201912230946\Memory\% Committed Bytes In Use"	"\\PC-201912230946\Process(HQVRMeeting)\% Processor Time"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set - Private"	"\\PC-201912230946\Process(HQVRMeeting)\Working Set"	"\\PC-201912230946\Process(HQVRMeeting)\Handle Count"	"\\PC-201912230946\Process(HQVRMeeting)\Private Bytes"	"\\PC-201912230946\Process(HQVRMeeting)\Virtual Bytes"
"08/10/2022 11:45:15.653"	"34.684697779520575978"	"36.178320993694526919"	"1132584960"	"1265565696"	"1523"	"1807437824"	"16508338176"
"08/10/2022 11:45:16.673"	"34.663860880458699398"	"29.12578020300484738"	"1140965376"	"1273946112"	"1523"	"1808576512"	"16508338176"
"08/10/2022 11:45:17.676"	"34.640350713078014167"	"29.589018868499973536"	"1134809088"	"1267789824"	"1523"	"1800630272"	"16508338176"
"08/10/2022 11:45:18.665"	"34.640314903725013096"	"33.182045118277748941"	"1135067136"	"1268047872"	"1523"	"1800896512"	"16508338176"
"08/10/2022 11:45:19.656"	"34.645351100397611788"	"33.097889865151252309"	"1135865856"	"1268846592"	"1523"	"1801723904"	"16508338176"
"08/10/2022 11:45:20.666"	"34.648442020325092017"	"29.398829948849254379"	"1136132096"	"1269112832"	"1523"	"1801998336"	"16508338176"
"08/10/2022 11:45:21.661"	"34.675043107633257478"	"31.395947200154637358"	"1141768192"	"1274748928"	"1523"	"1811087360"	"16508338176"
"08/10/2022 11:45:22.652"	"34.644002545309255936"	"39.422363099315795409"	"1135443968"	"1268424704"	"1523"	"1801084928"	"16508338176"
"08/10/2022 11:45:23.671"	"34.679625796778040581"	"30.659076950849328824"	"1137803264"	"1270784000"	"1523"	"1812746240"	"16508338176"
"08/10/2022 11:45:24.669"	"34.646150687394232648"	"34.466460198783494207"	"1136119808"	"1269100544"	"1523"	"1801760768"	"16508338176"
"08/10/2022 11:45:25.671"	"34.679327447591191458"	"26.513296624124947698"	"1138737152"	"1271717888"	"1523"	"1813688320"	"16508338176"
"08/10/2022 11:45:26.673"	"34.679864494753971371"	"24.929556552050868845"	"1141616640"	"1274597376"	"1523"	"1814519808"	"16508338176"
"08/10/2022 11:45:27.666"	"34.657404533274799974"	"36.213552287734167123"	"1140613120"	"1273593856"	"1523"	"1806532608"	"16508338176"
"08/10/2022 11:45:28.671"	"34.657130049228932478"	"31.100122290656866397"	"1141186560"	"1274167296"	"1523"	"1807122432"	"16524918784"
"08/10/2022 11:45:29.667"	"34.658729223222174198"	"26.672727714553161604"	"1141735424"	"1274716160"	"1523"	"1807675392"	"16524918784"
"08/10/2022 11:45:30.671"	"34.658944032774058996"	"24.879756138582230562"	"1142095872"	"1275076608"	"1523"	"1808064512"	"16524918784"
"08/10/2022 11:45:31.674"	"34.65786996173157064"	"37.412671342552215492"	"1142644736"	"1275625472"	"1523"	"1808617472"	"16524918784"
"08/10/2022 11:45:32.675"	"34.66096088165905087"	"24.978568388322820226"	"1143169024"	"1276149760"	"1523"	"1809158144"	"16524918784"
"08/10/2022 11:45:33.671"	"34.660602857978226155"	"28.214148244207219562"	"1143705600"	"1276686336"	"1523"	"1809711104"	"16524918784"
"08/10/2022 11:45:34.673"	"34.662166222618466804"	"32.768357745281328164"	"1143971840"	"1276952576"	"1523"	"1809989632"	"16524918784"
"08/10/2022 11:45:35.678"	"34.663574452200805354"	"32.655118655639149949"	"1144774656"	"1277755392"	"1523"	"1810817024"	"16524918784"
"08/10/2022 11:45:36.665"	"34.665639054650817741"	"26.902196728308020113"	"1145634816"	"1278615552"	"1523"	"1811632128"	"16524918784"
"08/10/2022 11:45:37.669"	"34.667548498759870768"	"18.678100519858855222"	"1146187776"	"1279168512"	"1523"	"1812234240"	"16524918784"
"08/10/2022 11:45:38.666"	"34.667297879854984899"	"28.214117110304609781"	"1146458112"	"1279438848"	"1523"	"1812512768"	"16524918784"
"08/10/2022 11:45:39.669"	"34.668407760250474325"	"24.916641376275670439"	"1147117568"	"1280098304"	"1523"	"1813155840"	"16524918784"
"08/10/2022 11:45:40.670"	"34.669434101011006533"	"31.224108968843033551"	"1147641856"	"1280622592"	"1523"	"1813696512"	"16524918784"
