Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds
26999,2767,1166,65,40,9999,0,1500,0,3841,5799,4,3,1478,490,1353,0,0,50,72,53,0,0,24,0,0,1440,1584,16054,957,0,30,35,40,39,38,30,19,29,9,85,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27999,2767,1166,65,40,9999,0,1487,0,3841,5711,4,3,1478,490,1555,0,0,50,72,52,0,0,25,0,0,1440,1584,18742,957,0,22,45,36,36,33,10,22,14,9,83,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28998,2767,1166,65,40,9999,0,1481,0,3841,5688,4,3,1478,490,1555,0,0,36,72,56,0,0,37,0,0,1440,1584,17868,975,0,19,33,36,21,23,19,19,10,5,74,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,2767,1166,65,40,9999,0,1500,0,3831,5823,4,3,1478,490,1804,0,0,40,72,54,0,0,35,0,0,1440,1584,16443,975,0,23,40,45,37,36,23,19,0,9,80,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30998,2767,1166,65,40,9999,0,1466,0,3831,5616,4,3,1478,490,1804,0,0,51,72,52,0,0,22,0,0,1440,1584,16946,980,0,23,23,37,19,27,19,23,14,9,89,0,0,11265,1281,0,1098,52,1151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31999,2767,1166,65,40,9999,0,1500,0,3831,6436,4,3,1478,490,1804,0,0,45,72,53,0,0,30,0,0,1440,1584,18682,953,0,26,39,38,25,27,26,14,14,0,77,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32999,2767,1166,65,40,9999,0,1500,0,3831,6221,4,3,1478,490,1804,0,0,41,72,54,0,0,33,0,0,1440,1584,17808,957,0,21,17,36,36,15,14,5,21,9,79,0,0,11265,1281,0,1098,52,1151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33999,2767,1166,65,40,9999,0,1500,0,3819,6240,4,3,1478,490,1804,0,0,44,72,53,0,0,30,0,0,1440,1584,15306,970,0,27,45,41,30,39,27,10,22,13,88,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,2767,1166,65,40,9999,0,1500,0,3819,5820,4,3,1478,490,1804,0,0,49,72,53,0,0,25,0,0,1440,1584,16144,986,0,27,43,60,37,17,19,27,21,9,88,0,0,11265,1281,0,1098,52,1151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36000,2767,1166,65,40,9999,0,1500,0,3819,5904,4,3,1478,490,1804,0,0,47,72,54,0,0,28,0,0,1440,1584,16693,938,0,17,43,39,33,50,14,11,17,5,78,0,0,11265,1281,0,1098,52,1151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
